terrain,arm,seed,hash,occupancy,population,extinct,frozen,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seedinvestment_founder,seedinvestment_final,seedinvestment_delta,waterefficiency_founder,waterefficiency_final,waterefficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisturetolerance_founder,moisturetolerance_final,moisturetolerance_delta,temperaturetolerance_founder,temperaturetolerance_final,temperaturetolerance_delta,nutrientuptake_founder,nutrientuptake_final,nutrientuptake_delta,seedlingresilience_founder,seedlingresilience_final,seedlingresilience_delta,seedproductionrate_founder,seedproductionrate_final,seedproductionrate_delta
flat,contest-on,52,9415651957443487625,0.95833,86,0,0,225,15,0.4,0.45617,0.05617,0.44,0.48249,0.04249,0.48,0.52236,0.04236,0.52,0.55442,0.03442,0.56,0.74229,0.18229,0.6,0.75033,0.15033,0.56667,0.69902,0.13235,0.53333,0.32117,-0.21217,0.5,0.37958,-0.12042,0.46667,0.32021,-0.14646,0.43333,0.52781,0.09447
flat,contest-on,53,6657182021542904269,0.95833,47,0,0,233,15,0.4,0.50138,0.10138,0.44,0.46232,0.02232,0.48,0.40718,-0.07282,0.52,0.39455,-0.12545,0.56,0.54314,-0.01686,0.6,0.77643,0.17643,0.56667,0.59725,0.03058,0.53333,0.71352,0.18019,0.5,0.62119,0.12119,0.46667,0.42068,-0.04598,0.43333,0.39875,-0.03459
flat,contest-on,54,432087883417094052,0.95833,57,0,0,224,14,0.4,0.46909,0.06909,0.44,0.49384,0.05384,0.48,0.58164,0.10164,0.52,0.57771,0.05771,0.56,0.65132,0.09132,0.6,0.70557,0.10557,0.56667,0.43878,-0.12788,0.53333,0.49698,-0.03635,0.5,0.31802,-0.18198,0.46667,0.45709,-0.00958,0.43333,0.43368,0.00035
flat,contest-on,55,17258632398053874831,1,14,0,0,212,13,0.4,0.45687,0.05687,0.44,0.57398,0.13398,0.48,0.57452,0.09452,0.52,0.61585,0.09585,0.56,0.6674,0.1074,0.6,0.71724,0.11724,0.56667,0.35944,-0.20723,0.53333,0.40119,-0.13214,0.5,0.35704,-0.14296,0.46667,0.44884,-0.01782,0.43333,0.34874,-0.08459
flat,contest-on,56,531377198417417836,0.95833,0,1,0,211,13,0.4,0.62839,0.22839,0.44,0.57893,0.13893,0.48,0.5329,0.0529,0.52,0.67072,0.15072,0.56,0.67787,0.11787,0.6,0.69269,0.09269,0.56667,0.43058,-0.13608,0.53333,0.37,-0.16333,0.5,0.38268,-0.11732,0.46667,0.49651,0.02984,0.43333,0.39947,-0.03386
flat,contest-on,57,13130678554768445410,0.91667,1,0,0,205,14,0.4,0.34142,-0.05858,0.44,0.50657,0.06657,0.48,0.45707,-0.02293,0.52,0.49101,-0.02899,0.56,0.47506,-0.08494,0.6,0.65427,0.05427,0.56667,0.60642,0.03975,0.53333,0.64959,0.11625,0.5,0.62931,0.12931,0.46667,0.71819,0.25152,0.43333,0.31226,-0.12107
flat,contest-on,58,13458322412602454269,0.79167,200,0,0,222,14,0.4,0.49549,0.09549,0.44,0.63179,0.19179,0.48,0.61143,0.13143,0.52,0.5807,0.0607,0.56,0.64356,0.08356,0.6,0.75338,0.15338,0.56667,0.30876,-0.25791,0.53333,0.40034,-0.13299,0.5,0.52833,0.02833,0.46667,0.32838,-0.13829,0.43333,0.52459,0.09125
flat,contest-on,59,9211518867972492292,0.95833,28,0,0,211,15,0.4,0.46761,0.06761,0.44,0.59862,0.15862,0.48,0.57239,0.09239,0.52,0.55508,0.03508,0.56,0.68746,0.12746,0.6,0.73713,0.13713,0.56667,0.48759,-0.07908,0.53333,0.4449,-0.08843,0.5,0.39712,-0.10288,0.46667,0.47043,0.00377,0.43333,0.43839,0.00506
flat,contest-on,60,6517205163262069170,0.91667,168,0,0,226,14,0.4,0.51616,0.11616,0.44,0.49696,0.05696,0.48,0.51108,0.03108,0.52,0.54065,0.02065,0.56,0.64618,0.08618,0.6,0.74886,0.14886,0.56667,0.48494,-0.08172,0.53333,0.5305,-0.00283,0.5,0.38594,-0.11406,0.46667,0.37478,-0.09189,0.43333,0.46135,0.02802
flat,contest-on,61,1737113098637470639,0.91667,83,0,0,219,15,0.4,0.43416,0.03416,0.44,0.50454,0.06454,0.48,0.51746,0.03746,0.52,0.59571,0.07571,0.56,0.64418,0.08418,0.6,0.78919,0.18919,0.56667,0.33521,-0.23145,0.53333,0.35496,-0.17838,0.5,0.4708,-0.0292,0.46667,0.4831,0.01643,0.43333,0.35394,-0.07939
flat,contest-on,62,10785272217108264767,0.95833,22,0,0,201,13,0.4,0.5343,0.1343,0.44,0.47975,0.03975,0.48,0.52297,0.04297,0.52,0.54773,0.02773,0.56,0.589,0.029,0.6,0.61814,0.01814,0.56667,0.58216,0.01549,0.53333,0.49258,-0.04075,0.5,0.41794,-0.08206,0.46667,0.35945,-0.10722,0.43333,0.37183,-0.0615
flat,contest-on,63,18407736320286458807,0.875,0,1,0,199,17,0.4,0.50435,0.10435,0.44,0.5326,0.0926,0.48,0.6325,0.1525,0.52,0.60115,0.08115,0.56,0.62978,0.06978,0.6,0.71486,0.11486,0.56667,0.34916,-0.21751,0.53333,0.46565,-0.06768,0.5,0.57998,0.07998,0.46667,0.48921,0.02254,0.43333,0.38714,-0.04619
flat,contest-on,64,8964819886702448314,0.83333,122,0,0,204,14,0.4,0.46874,0.06874,0.44,0.4677,0.0277,0.48,0.42188,-0.05812,0.52,0.57097,0.05097,0.56,0.55512,-0.00488,0.6,0.63181,0.03181,0.56667,0.58903,0.02236,0.53333,0.44104,-0.0923,0.5,0.36271,-0.13729,0.46667,0.50691,0.04024,0.43333,0.373,-0.06033
flat,contest-on,65,14941877677968271056,0.95833,22,0,0,212,16,0.4,0.48459,0.08459,0.44,0.48049,0.04049,0.48,0.45719,-0.02281,0.52,0.48843,-0.03157,0.56,0.63138,0.07138,0.6,0.7916,0.1916,0.56667,0.68192,0.11525,0.53333,0.75485,0.22151,0.5,0.46593,-0.03407,0.46667,0.37122,-0.09545,0.43333,0.33226,-0.10107
flat,contest-on,66,17940966790155757395,0.91667,83,0,0,198,15,0.4,0.4824,0.0824,0.44,0.52785,0.08785,0.48,0.63816,0.15816,0.52,0.52501,0.00501,0.56,0.65999,0.09999,0.6,0.62097,0.02097,0.56667,0.17038,-0.39629,0.53333,0.43028,-0.10305,0.5,0.46423,-0.03577,0.46667,0.41365,-0.05302,0.43333,0.34135,-0.09199
flat,contest-on,67,16180490366024160291,0.75,43,0,0,198,13,0.4,0.39378,-0.00622,0.44,0.39854,-0.04146,0.48,0.47568,-0.00432,0.52,0.48751,-0.03249,0.56,0.5423,-0.0177,0.6,0.54992,-0.05008,0.56667,0.57168,0.00501,0.53333,0.65686,0.12352,0.5,0.65967,0.15967,0.46667,0.54279,0.07612,0.43333,0.42164,-0.01169
flat,contest-on,68,12439712732231865527,0.91667,21,0,0,223,16,0.4,0.45912,0.05912,0.44,0.46578,0.02578,0.48,0.47918,-0.00082,0.52,0.6257,0.1057,0.56,0.64972,0.08972,0.6,0.67551,0.07551,0.56667,0.57505,0.00839,0.53333,0.52581,-0.00752,0.5,0.42894,-0.07106,0.46667,0.39595,-0.07072,0.43333,0.45769,0.02435
flat,contest-on,69,1589971685434661005,0.79167,166,0,0,226,12,0.4,0.43807,0.03807,0.44,0.46886,0.02886,0.48,0.51279,0.03279,0.52,0.58347,0.06347,0.56,0.58519,0.02519,0.6,0.7975,0.1975,0.56667,0.33537,-0.23129,0.53333,0.34268,-0.19066,0.5,0.31978,-0.18022,0.46667,0.40761,-0.05906,0.43333,0.57432,0.14099
flat,contest-on,70,2792090251078100602,0.75,106,0,0,205,14,0.4,0.38711,-0.01289,0.44,0.50216,0.06216,0.48,0.47005,-0.00995,0.52,0.36907,-0.15093,0.56,0.69786,0.13786,0.6,0.73407,0.13407,0.56667,0.42503,-0.14164,0.53333,0.34283,-0.1905,0.5,0.34012,-0.15988,0.46667,0.37621,-0.09046,0.43333,0.33262,-0.10071
flat,contest-on,71,989517675778132690,0.95833,83,0,0,219,13,0.4,0.43712,0.03712,0.44,0.50159,0.06159,0.48,0.51245,0.03245,0.52,0.62693,0.10693,0.56,0.61511,0.05511,0.6,0.6921,0.0921,0.56667,0.63168,0.06502,0.53333,0.50853,-0.02481,0.5,0.39535,-0.10465,0.46667,0.36479,-0.10188,0.43333,0.37118,-0.06216
flat,contest-on,72,2474513594821180510,0.91667,13,0,0,201,16,0.4,0.40846,0.00846,0.44,0.4712,0.0312,0.48,0.44474,-0.03526,0.52,0.46152,-0.05848,0.56,0.43119,-0.12881,0.6,0.69529,0.09529,0.56667,0.57852,0.01185,0.53333,0.69145,0.15811,0.5,0.60038,0.10038,0.46667,0.35489,-0.11178,0.43333,0.3381,-0.09523
flat,contest-on,73,17556145563988345439,0.70833,145,0,0,241,16,0.4,0.37247,-0.02753,0.44,0.56418,0.12418,0.48,0.50983,0.02983,0.52,0.53642,0.01642,0.56,0.65869,0.09869,0.6,0.86093,0.26093,0.56667,0.3744,-0.19227,0.53333,0.34082,-0.19251,0.5,0.35365,-0.14635,0.46667,0.37383,-0.09284,0.43333,0.4578,0.02447
flat,contest-on,74,10376921317321849221,0.625,113,0,0,221,12,0.4,0.43091,0.03091,0.44,0.39658,-0.04342,0.48,0.45279,-0.02721,0.52,0.41707,-0.10293,0.56,0.59134,0.03134,0.6,0.63128,0.03128,0.56667,0.52286,-0.04381,0.53333,0.53001,-0.00332,0.5,0.53729,0.03729,0.46667,0.61613,0.14946,0.43333,0.42677,-0.00657
flat,contest-on,75,1438167799156968833,1,1,0,0,205,15,0.4,0.44343,0.04343,0.44,0.50216,0.06216,0.48,0.41006,-0.06994,0.52,0.53942,0.01942,0.56,0.61187,0.05187,0.6,0.64956,0.04956,0.56667,0.53558,-0.03109,0.53333,0.48163,-0.0517,0.5,0.59872,0.09872,0.46667,0.53056,0.0639,0.43333,0.39478,-0.03855
flat,contest-on,76,1711988274004985317,0.95833,28,0,0,198,12,0.4,0.43464,0.03464,0.44,0.54751,0.10751,0.48,0.57685,0.09685,0.52,0.56039,0.04039,0.56,0.52348,-0.03652,0.6,0.58734,-0.01266,0.56667,0.6831,0.11644,0.53333,0.49351,-0.03982,0.5,0.51993,0.01993,0.46667,0.36356,-0.10311,0.43333,0.35364,-0.07969
flat,contest-on,77,6494498782862524893,0.95833,25,0,0,211,13,0.4,0.45855,0.05855,0.44,0.5902,0.1502,0.48,0.61887,0.13887,0.52,0.61646,0.09646,0.56,0.65091,0.09091,0.6,0.69703,0.09703,0.56667,0.26845,-0.29822,0.53333,0.28499,-0.24834,0.5,0.29532,-0.20468,0.46667,0.41817,-0.0485,0.43333,0.4566,0.02326
flat,contest-on,78,13431166653343723367,0.75,40,0,0,208,11,0.4,0.3125,-0.0875,0.44,0.34265,-0.09735,0.48,0.42219,-0.05781,0.52,0.51526,-0.00474,0.56,0.59884,0.03884,0.6,0.61787,0.01787,0.56667,0.58239,0.01572,0.53333,0.65132,0.11799,0.5,0.57953,0.07953,0.46667,0.49643,0.02976,0.43333,0.41586,-0.01747
flat,contest-on,79,5234049742529847098,0.83333,225,0,0,221,15,0.4,0.41908,0.01908,0.44,0.53625,0.09625,0.48,0.53791,0.05791,0.52,0.50537,-0.01463,0.56,0.58161,0.02161,0.6,0.70849,0.10849,0.56667,0.54397,-0.02269,0.53333,0.4101,-0.12323,0.5,0.35794,-0.14206,0.46667,0.45737,-0.00929,0.43333,0.38927,-0.04406
flat,contest-on,80,14382986916999806820,1,63,0,0,199,14,0.4,0.51058,0.11058,0.44,0.57218,0.13218,0.48,0.558,0.078,0.52,0.56106,0.04106,0.56,0.61453,0.05453,0.6,0.61765,0.01765,0.56667,0.29777,-0.2689,0.53333,0.45492,-0.07841,0.5,0.2539,-0.2461,0.46667,0.43766,-0.02901,0.43333,0.37516,-0.05818
flat,contest-on,81,8986460391089975203,0.95833,113,0,0,216,16,0.4,0.46362,0.06362,0.44,0.59804,0.15804,0.48,0.56216,0.08216,0.52,0.49318,-0.02682,0.56,0.61601,0.05601,0.6,0.66413,0.06413,0.56667,0.60912,0.04245,0.53333,0.5003,-0.03303,0.5,0.53892,0.03892,0.46667,0.40022,-0.06645,0.43333,0.54878,0.11544
flat,contest-on,82,15098891890907521446,1,17,0,0,250,16,0.4,0.59507,0.19507,0.44,0.64119,0.20119,0.48,0.56378,0.08378,0.52,0.6216,0.1016,0.56,0.73363,0.17363,0.6,0.79219,0.19219,0.56667,0.61496,0.04829,0.53333,0.33534,-0.19799,0.5,0.36922,-0.13078,0.46667,0.38242,-0.08425,0.43333,0.37781,-0.05552
flat,contest-on,83,12764378285976274516,0.875,123,0,0,235,14,0.4,0.52421,0.12421,0.44,0.46267,0.02267,0.48,0.49103,0.01103,0.52,0.4425,-0.0775,0.56,0.59146,0.03146,0.6,0.66002,0.06002,0.56667,0.72758,0.16091,0.53333,0.43371,-0.09962,0.5,0.32748,-0.17252,0.46667,0.36237,-0.1043,0.43333,0.44349,0.01016
flat,contest-on,84,12787594216351824951,0.375,120,0,0,182,11,0.4,0.34257,-0.05743,0.44,0.50967,0.06967,0.48,0.4478,-0.0322,0.52,0.51929,-0.00071,0.56,0.46215,-0.09785,0.6,0.6549,0.0549,0.56667,0.51969,-0.04698,0.53333,0.39792,-0.13542,0.5,0.48962,-0.01038,0.46667,0.44717,-0.0195,0.43333,0.65498,0.22165
flat,contest-on,85,14584095607136552185,0.875,1,0,0,214,17,0.4,0.35345,-0.04655,0.44,0.49328,0.05328,0.48,0.43963,-0.04037,0.52,0.46601,-0.05399,0.56,0.69965,0.13965,0.6,0.65916,0.05916,0.56667,0.70046,0.1338,0.53333,0.62831,0.09498,0.5,0.64708,0.14708,0.46667,0.3973,-0.06937,0.43333,0.43926,0.00592
flat,contest-on,86,6130969856221670836,0.95833,19,0,0,194,13,0.4,0.50405,0.10405,0.44,0.46956,0.02956,0.48,0.51027,0.03027,0.52,0.55301,0.03301,0.56,0.6063,0.0463,0.6,0.59841,-0.00159,0.56667,0.61742,0.05075,0.53333,0.63775,0.10442,0.5,0.44142,-0.05858,0.46667,0.26544,-0.20123,0.43333,0.46513,0.0318
flat,contest-on,87,908657846030947543,0.79167,119,0,0,203,13,0.4,0.38032,-0.01968,0.44,0.4224,-0.0176,0.48,0.46095,-0.01905,0.52,0.43529,-0.08471,0.56,0.54159,-0.01841,0.6,0.58443,-0.01557,0.56667,0.62814,0.06148,0.53333,0.73224,0.19891,0.5,0.40339,-0.09661,0.46667,0.45984,-0.00682,0.43333,0.40893,-0.0244
flat,contest-on,88,13947505423651437046,0.95833,25,0,0,209,13,0.4,0.50127,0.10127,0.44,0.50926,0.06926,0.48,0.48985,0.00985,0.52,0.54603,0.02603,0.56,0.58429,0.02429,0.6,0.67007,0.07007,0.56667,0.34622,-0.22045,0.53333,0.43817,-0.09516,0.5,0.54231,0.04231,0.46667,0.43738,-0.02928,0.43333,0.39816,-0.03517
flat,contest-on,89,7469249053727639686,0.95833,21,0,0,212,16,0.4,0.56761,0.16761,0.44,0.5587,0.1187,0.48,0.43547,-0.04453,0.52,0.57284,0.05284,0.56,0.66374,0.10374,0.6,0.74398,0.14398,0.56667,0.25208,-0.31459,0.53333,0.45229,-0.08105,0.5,0.33823,-0.16177,0.46667,0.50007,0.03341,0.43333,0.42959,-0.00374
flat,contest-on,90,13723836949434635319,0.95833,73,0,0,222,19,0.4,0.62719,0.22719,0.44,0.57568,0.13568,0.48,0.51501,0.03501,0.52,0.64545,0.12545,0.56,0.73906,0.17906,0.6,0.86091,0.26091,0.56667,0.37838,-0.18828,0.53333,0.29038,-0.24296,0.5,0.47887,-0.02113,0.46667,0.39838,-0.06829,0.43333,0.48544,0.05211
flat,contest-on,91,1492843027340924475,0.91667,33,0,0,232,13,0.4,0.37312,-0.02688,0.44,0.44959,0.00959,0.48,0.53383,0.05383,0.52,0.62812,0.10812,0.56,0.57117,0.01117,0.6,0.75972,0.15972,0.56667,0.51959,-0.04708,0.53333,0.46216,-0.07118,0.5,0.30455,-0.19545,0.46667,0.46535,-0.00131,0.43333,0.51967,0.08634
flat,contest-on,92,7975021211454759188,1,13,0,0,198,14,0.4,0.3693,-0.0307,0.44,0.49649,0.05649,0.48,0.48637,0.00637,0.52,0.4768,-0.0432,0.56,0.54582,-0.01418,0.6,0.70196,0.10196,0.56667,0.56708,0.00041,0.53333,0.44299,-0.09034,0.5,0.5838,0.0838,0.46667,0.60561,0.13894,0.43333,0.38678,-0.04655
flat,contest-on,93,15170591550802684703,0.91667,0,1,0,196,14,0.4,0.38967,-0.01033,0.44,0.48732,0.04732,0.48,0.47396,-0.00604,0.52,0.50674,-0.01326,0.56,0.58541,0.02541,0.6,0.58184,-0.01816,0.56667,0.48652,-0.08015,0.53333,0.59391,0.06058,0.5,0.49395,-0.00605,0.46667,0.63119,0.16453,0.43333,0.44545,0.01212
flat,contest-on,94,519011893290054209,1,14,0,0,198,11,0.4,0.34031,-0.05969,0.44,0.37541,-0.06459,0.48,0.46108,-0.01892,0.52,0.43049,-0.08951,0.56,0.54436,-0.01564,0.6,0.57996,-0.02004,0.56667,0.56731,0.00065,0.53333,0.58279,0.04946,0.5,0.67844,0.17844,0.46667,0.44633,-0.02034,0.43333,0.42222,-0.01111
flat,contest-on,95,16851472615055956812,0.875,43,0,0,223,14,0.4,0.48632,0.08632,0.44,0.42178,-0.01822,0.48,0.4993,0.0193,0.52,0.60597,0.08597,0.56,0.70991,0.14991,0.6,0.74622,0.14622,0.56667,0.29982,-0.26685,0.53333,0.39674,-0.1366,0.5,0.43713,-0.06287,0.46667,0.51576,0.04909,0.43333,0.47421,0.04087
flat,contest-on,96,161534962078142239,0.95833,0,1,0,209,13,0.4,0.36597,-0.03403,0.44,0.50218,0.06218,0.48,0.55122,0.07122,0.52,0.59432,0.07432,0.56,0.66409,0.10409,0.6,0.68736,0.08736,0.56667,0.6346,0.06794,0.53333,0.53902,0.00569,0.5,0.3398,-0.1602,0.46667,0.32509,-0.14157,0.43333,0.40881,-0.02452
flat,contest-on,97,7701855425896805687,0.875,105,0,0,208,11,0.4,0.33857,-0.06143,0.44,0.37938,-0.06062,0.48,0.45483,-0.02517,0.52,0.49145,-0.02855,0.56,0.48798,-0.07202,0.6,0.62031,0.02031,0.56667,0.65467,0.088,0.53333,0.66359,0.13026,0.5,0.5698,0.0698,0.46667,0.42186,-0.04481,0.43333,0.40818,-0.02515
flat,contest-on,98,2793998602552388436,0.91667,59,0,0,199,18,0.4,0.48613,0.08613,0.44,0.5983,0.1583,0.48,0.5364,0.0564,0.52,0.5933,0.0733,0.56,0.57125,0.01125,0.6,0.65623,0.05623,0.56667,0.37282,-0.19384,0.53333,0.42539,-0.10794,0.5,0.50215,0.00215,0.46667,0.52557,0.05891,0.43333,0.46258,0.02924
flat,contest-on,99,12451040819903850799,0.95833,0,1,0,197,12,0.4,0.41434,0.01434,0.44,0.34723,-0.09277,0.48,0.3832,-0.0968,0.52,0.51258,-0.00742,0.56,0.50061,-0.05939,0.6,0.56386,-0.03614,0.56667,0.63395,0.06728,0.53333,0.6999,0.16657,0.5,0.63648,0.13648,0.46667,0.64765,0.18098,0.43333,0.63145,0.19812
flat,contest-on,100,13633829529516755217,0.95833,79,0,0,222,14,0.4,0.35301,-0.04699,0.44,0.53129,0.09129,0.48,0.60322,0.12322,0.52,0.55184,0.03184,0.56,0.66221,0.10221,0.6,0.72787,0.12787,0.56667,0.35807,-0.2086,0.53333,0.38339,-0.14994,0.5,0.36902,-0.13098,0.46667,0.27084,-0.19583,0.43333,0.49098,0.05765
flat,contest-on,101,10390437881240702216,0.91667,103,0,0,221,13,0.4,0.45023,0.05023,0.44,0.48115,0.04115,0.48,0.60087,0.12087,0.52,0.60583,0.08583,0.56,0.56582,0.00582,0.6,0.67243,0.07243,0.56667,0.62998,0.06332,0.53333,0.3734,-0.15993,0.5,0.31788,-0.18212,0.46667,0.32354,-0.14313,0.43333,0.41184,-0.02149
terrain,contest-off,42,6013200837039580882,0.91667,27,0,0,222,16,0.4,0.52855,0.12855,0.44,0.51825,0.07825,0.48,0.58911,0.10911,0.52,0.55443,0.03443,0.56,0.63962,0.07962,0.6,0.73409,0.13409,0.56667,0.21691,-0.34976,0.53333,0.23302,-0.30032,0.5,0.47042,-0.02958,0.46667,0.48182,0.01515,0.43333,0.49934,0.06601
terrain,contest-off,43,13447857334246586597,0.91667,1,0,0,208,15,0.4,0.42589,0.02589,0.44,0.60633,0.16633,0.48,0.44248,-0.03752,0.52,0.47251,-0.04749,0.56,0.56332,0.00332,0.6,0.69831,0.09831,0.56667,0.55574,-0.01092,0.53333,0.33233,-0.201,0.5,0.50625,0.00625,0.46667,0.42791,-0.03875,0.43333,0.4349,0.00157
terrain,contest-off,44,6115461135631397457,1,1,0,0,214,15,0.4,0.37225,-0.02775,0.44,0.58623,0.14623,0.48,0.49341,0.01341,0.52,0.58521,0.06521,0.56,0.57078,0.01078,0.6,0.66314,0.06314,0.56667,0.56199,-0.00468,0.53333,0.5926,0.05926,0.5,0.4137,-0.0863,0.46667,0.41713,-0.04954,0.43333,0.37747,-0.05586
terrain,contest-off,45,8618884163419721547,0.875,106,0,0,216,12,0.4,0.39935,-0.00065,0.44,0.45084,0.01084,0.48,0.54715,0.06715,0.52,0.58625,0.06625,0.56,0.62512,0.06512,0.6,0.67262,0.07262,0.56667,0.72763,0.16096,0.53333,0.70039,0.16706,0.5,0.37972,-0.12028,0.46667,0.30383,-0.16283,0.43333,0.4443,0.01097
terrain,contest-off,46,15131941453392349693,0.83333,105,0,0,216,15,0.4,0.39081,-0.00919,0.44,0.48861,0.04861,0.48,0.56853,0.08853,0.52,0.50968,-0.01032,0.56,0.5882,0.0282,0.6,0.73776,0.13776,0.56667,0.5281,-0.03856,0.53333,0.48354,-0.0498,0.5,0.49118,-0.00882,0.46667,0.36507,-0.1016,0.43333,0.44944,0.01611
terrain,contest-off,47,5864133604950174063,0.75,92,0,0,220,14,0.4,0.38245,-0.01755,0.44,0.53993,0.09993,0.48,0.52919,0.04919,0.52,0.37886,-0.14114,0.56,0.46574,-0.09426,0.6,0.73856,0.13856,0.56667,0.60669,0.04002,0.53333,0.60447,0.07113,0.5,0.63317,0.13317,0.46667,0.33122,-0.13545,0.43333,0.30223,-0.1311
terrain,contest-off,48,13902928007661858991,0.91667,52,0,0,214,15,0.4,0.40306,0.00306,0.44,0.42562,-0.01438,0.48,0.54206,0.06206,0.52,0.54279,0.02279,0.56,0.65518,0.09518,0.6,0.59581,-0.00419,0.56667,0.71304,0.14637,0.53333,0.34045,-0.19288,0.5,0.54515,0.04515,0.46667,0.53039,0.06372,0.43333,0.44723,0.0139
terrain,contest-off,49,11657788502301284003,0.83333,32,0,0,209,14,0.4,0.47432,0.07432,0.44,0.36917,-0.07083,0.48,0.47809,-0.00191,0.52,0.46042,-0.05958,0.56,0.50299,-0.05701,0.6,0.55176,-0.04824,0.56667,0.6473,0.08064,0.53333,0.60002,0.06669,0.5,0.72444,0.22444,0.46667,0.66949,0.20283,0.43333,0.42188,-0.01146
terrain,contest-off,50,4758644820346724594,1,76,0,0,222,14,0.4,0.47945,0.07945,0.44,0.46338,0.02338,0.48,0.48178,0.00178,0.52,0.51287,-0.00713,0.56,0.60528,0.04528,0.6,0.64473,0.04473,0.56667,0.51846,-0.04821,0.53333,0.51245,-0.02089,0.5,0.41118,-0.08882,0.46667,0.46878,0.00211,0.43333,0.40788,-0.02545
terrain,contest-off,51,9354014181592193507,0.95833,0,1,0,203,17,0.4,0.39379,-0.00621,0.44,0.51953,0.07953,0.48,0.51001,0.03001,0.52,0.52368,0.00368,0.56,0.56516,0.00516,0.6,0.68642,0.08642,0.56667,0.68889,0.12223,0.53333,0.36923,-0.16411,0.5,0.51116,0.01116,0.46667,0.3912,-0.07547,0.43333,0.53608,0.10275
terrain,contest-off,52,8566256133431909498,0.875,131,0,0,229,15,0.4,0.47195,0.07195,0.44,0.45748,0.01748,0.48,0.55208,0.07208,0.52,0.58458,0.06458,0.56,0.67602,0.11602,0.6,0.61663,0.01663,0.56667,0.32843,-0.23823,0.53333,0.39292,-0.14041,0.5,0.42565,-0.07435,0.46667,0.54432,0.07766,0.43333,0.44206,0.00872
terrain,contest-off,53,17207205827483429552,0.75,231,0,0,230,15,0.4,0.43692,0.03692,0.44,0.46314,0.02314,0.48,0.52104,0.04104,0.52,0.49157,-0.02843,0.56,0.58755,0.02755,0.6,0.79862,0.19862,0.56667,0.6015,0.03484,0.53333,0.42032,-0.11301,0.5,0.59531,0.09531,0.46667,0.43622,-0.03045,0.43333,0.39881,-0.03453
terrain,contest-off,54,9923824954748994376,0.83333,106,0,0,209,14,0.4,0.47189,0.07189,0.44,0.47629,0.03629,0.48,0.57243,0.09243,0.52,0.58737,0.06737,0.56,0.5624,0.0024,0.6,0.53612,-0.06388,0.56667,0.4375,-0.12917,0.53333,0.48262,-0.05071,0.5,0.58788,0.08788,0.46667,0.42404,-0.04262,0.43333,0.37575,-0.05758
terrain,contest-off,55,17060658350264995046,0.95833,17,0,0,226,14,0.4,0.52081,0.12081,0.44,0.42993,-0.01007,0.48,0.49049,0.01049,0.52,0.61588,0.09588,0.56,0.60732,0.04732,0.6,0.69198,0.09198,0.56667,0.6976,0.13093,0.53333,0.43276,-0.10057,0.5,0.58902,0.08902,0.46667,0.36367,-0.103,0.43333,0.34378,-0.08955
terrain,contest-off,56,12148945618004584266,0.91667,21,0,0,191,12,0.4,0.41436,0.01436,0.44,0.41008,-0.02992,0.48,0.51794,0.03794,0.52,0.54272,0.02272,0.56,0.57793,0.01793,0.6,0.58399,-0.01601,0.56667,0.60794,0.04128,0.53333,0.73283,0.1995,0.5,0.50303,0.00303,0.46667,0.37379,-0.09288,0.43333,0.36388,-0.06945
terrain,contest-off,57,6717670687446011558,1,0,1,0,209,13,0.4,0.49383,0.09383,0.44,0.56876,0.12876,0.48,0.63847,0.15847,0.52,0.53122,0.01122,0.56,0.59915,0.03915,0.6,0.67335,0.07335,0.56667,0.75655,0.18988,0.53333,0.34479,-0.18854,0.5,0.29083,-0.20917,0.46667,0.25088,-0.21578,0.43333,0.50073,0.0674
terrain,contest-off,58,2195950727341317803,0.58333,140,0,0,222,13,0.4,0.49781,0.09781,0.44,0.53071,0.09071,0.48,0.5617,0.0817,0.52,0.63981,0.11981,0.56,0.65819,0.09819,0.6,0.66644,0.06644,0.56667,0.25812,-0.30855,0.53333,0.53319,-0.00014,0.5,0.4245,-0.0755,0.46667,0.32165,-0.14501,0.43333,0.42496,-0.00837
terrain,contest-off,59,12113334651462677709,0.91667,65,0,0,239,16,0.4,0.56704,0.16704,0.44,0.64641,0.20641,0.48,0.59186,0.11186,0.52,0.51475,-0.00525,0.56,0.67109,0.11109,0.6,0.6862,0.0862,0.56667,0.39967,-0.16699,0.53333,0.41818,-0.11515,0.5,0.50527,0.00527,0.46667,0.32554,-0.14113,0.43333,0.54527,0.11194
terrain,contest-off,60,9154010532727162710,0.91667,96,0,0,216,16,0.4,0.44884,0.04884,0.44,0.55742,0.11742,0.48,0.57283,0.09283,0.52,0.56401,0.04401,0.56,0.63734,0.07734,0.6,0.69929,0.09929,0.56667,0.57882,0.01215,0.53333,0.32222,-0.21112,0.5,0.28903,-0.21097,0.46667,0.39184,-0.07482,0.43333,0.4792,0.04587
terrain,contest-off,61,10245393920006577119,0.70833,159,0,0,212,13,0.4,0.44584,0.04584,0.44,0.62022,0.18022,0.48,0.51026,0.03026,0.52,0.56956,0.04956,0.56,0.53143,-0.02857,0.6,0.70889,0.10889,0.56667,0.78398,0.21731,0.53333,0.3106,-0.22273,0.5,0.49089,-0.00911,0.46667,0.33968,-0.12698,0.43333,0.29278,-0.14055
