arm,seed,sample,sample_count,tick,population,extinct_at_end,at_cap,peak_population,starvation_deaths,dehydration_deaths,age_deaths,health_deaths,predation_deaths,starvation_deaths_interval,total_deaths_interval,plant_patches,seed_eligible_patches,plant_biomass,plant_growth_cumulative,plant_offtake_cumulative,plant_mortality_cumulative,mean_energy_fraction,behavior_hash
graded-seeding,42,1,27,2666,32,1,0,355,0,0,7,0,0,0,7,23,22,1610.2827,2927.3279,467.6041,1281.4469,0.6505,5782621408928730873
graded-seeding,42,2,27,5333,26,1,0,355,0,0,34,0,0,0,27,23,23,1646.1948,5576.3052,1077.9125,3284.2017,0.8006,5671791296449314640
graded-seeding,42,3,27,8000,46,1,0,355,0,0,53,0,0,0,19,24,24,1720.3307,8356.1318,1916.0194,5151.8159,0.7792,17084652000790554414
graded-seeding,42,4,27,10666,137,1,0,355,0,0,75,0,0,0,22,20,17,1247.4199,12201.4395,3934.354,7451.6104,0.7753,14897708523942661998
graded-seeding,42,5,27,13333,355,1,0,355,0,0,134,0,0,0,59,24,13,1038.2856,19766.3242,9892.5938,9267.9639,0.7864,15134384632609797211
graded-seeding,42,6,27,16000,322,1,0,355,105,1,277,1,0,105,250,22,0,14.8604,27040.8652,17353.8691,10104.4834,0.0286,2972956793620291070
graded-seeding,42,7,27,18666,22,1,0,355,353,1,328,3,0,248,301,23,22,1563.8977,31698.6934,18679.4102,11885.6436,0.8203,16910414456672466738
graded-seeding,42,8,27,21333,0,1,0,355,353,1,347,6,0,0,22,23,20,1480.7494,34114.9258,18875.5898,14189.0313,,18293158299079947350
graded-seeding,42,9,27,24000,0,1,0,355,353,1,347,6,0,0,0,22,19,1377.8405,36892.0117,18875.5898,17069.0273,,6553711429649201217
graded-seeding,42,10,27,26666,0,1,0,355,353,1,347,6,0,0,0,24,24,1720.9589,39751.0898,18875.5898,19584.9941,,17134834361331164872
graded-seeding,42,11,27,29333,0,1,0,355,353,1,347,6,0,0,0,22,21,1511.9783,42480.7773,18875.5898,22523.6953,,10481480108865134445
graded-seeding,42,12,27,32000,0,1,0,355,353,1,347,6,0,0,0,24,23,1654.1638,45355.5781,18875.5898,25256.3047,,11836850066276402954
graded-seeding,42,13,27,34666,0,1,0,355,353,1,347,6,0,0,0,23,23,1655.9974,48018.7852,18875.5898,27917.6816,,36236188814212634
graded-seeding,42,14,27,37333,0,1,0,355,353,1,347,6,0,0,0,23,22,1581.9589,50677.8555,18875.5898,30650.793,,6932635335250869238
graded-seeding,42,15,27,40000,0,1,0,355,353,1,347,6,0,0,0,24,22,1625.6433,53311.2188,18875.5898,33240.4648,,18023806189772401182
graded-seeding,42,16,27,42666,0,1,0,355,353,1,347,6,0,0,0,23,23,1655.2596,55852.1523,18875.5898,35751.7734,,11498280957674805399
graded-seeding,42,17,27,45333,0,1,0,355,353,1,347,6,0,0,0,22,22,1565.2106,58138.1094,18875.5898,38127.7734,,670670899908094296
graded-seeding,42,18,27,48000,0,1,0,355,353,1,347,6,0,0,0,24,23,1696.9633,60636.3438,18875.5898,40494.2656,,11857733717166543549
graded-seeding,42,19,27,50666,0,1,0,355,353,1,347,6,0,0,0,23,22,1579.1917,62814.7656,18875.5898,42790.4492,,945076366029218641
graded-seeding,42,20,27,53333,0,1,0,355,353,1,347,6,0,0,0,24,22,1665.5001,65133.0078,18875.5898,45022.3789,,14594993717905046650
graded-seeding,42,21,27,56000,0,1,0,355,353,1,347,6,0,0,0,23,22,1575.6849,67624.9844,18875.5898,47604.1602,,11236375011196676678
graded-seeding,42,22,27,58666,0,1,0,355,353,1,347,6,0,0,0,22,22,1569.4205,69922.5469,18875.5898,49908.0195,,2516391143724116621
graded-seeding,42,23,27,61333,0,1,0,355,353,1,347,6,0,0,0,24,24,1703.853,72497.3906,18875.5898,52348.4414,,12458156107302885533
graded-seeding,42,24,27,64000,0,1,0,355,353,1,347,6,0,0,0,24,24,1727.9845,74736.0625,18875.5898,54562.9766,,5604174822110119734
graded-seeding,42,25,27,66666,0,1,0,355,353,1,347,6,0,0,0,24,20,1517.0789,76757.1563,18875.5898,56794.957,,4623735195467405611
graded-seeding,42,26,27,69333,0,1,0,355,353,1,347,6,0,0,0,23,22,1611.458,79434.8438,18875.5898,59378.2422,,17827605364024306617
graded-seeding,42,27,27,72000,0,1,0,355,353,1,347,6,0,0,0,23,23,1655.9401,81711.3281,18875.5898,61610.2344,,5567476576649545271
graded-seeding,43,1,27,2666,37,0,0,498,0,0,2,0,0,0,2,20,19,1409.7474,3042.4695,486.5682,1578.1555,0.783,12721138720274724374
graded-seeding,43,2,27,5333,71,0,0,498,0,0,29,0,0,0,27,24,24,1705.2518,6400.9912,1756.5378,3371.2136,0.7963,2576266849539449168
graded-seeding,43,3,27,8000,126,0,0,498,0,0,68,1,0,0,40,21,17,1293.0988,10372.9023,4102.5044,5409.1694,0.7396,303984812431724499
graded-seeding,43,4,27,10666,243,0,0,498,0,0,141,4,0,0,76,23,20,1463.6613,16926.3398,8215.7637,7678.0698,0.8188,756298844522922811
graded-seeding,43,5,27,13333,497,0,0,498,0,0,248,4,0,0,107,20,0,7.6473,26500.0684,17298.4922,9624.9922,0.4953,16745054643248130877
graded-seeding,43,6,27,16000,39,0,0,498,346,0,362,5,0,346,461,24,23,1653.4779,30318.5684,19398.125,9698.5488,0.798,7160461036758354907
graded-seeding,43,7,27,18666,7,0,0,498,346,0,399,5,0,0,37,22,18,1371.6294,32883.207,19804.5566,12135.958,0.8573,2595996802150791175
graded-seeding,43,8,27,21333,12,0,0,498,346,0,404,5,0,0,5,23,21,1556.3749,35730.8047,20027.9492,14576.166,0.8079,6896900706263233887
graded-seeding,43,9,27,24000,40,0,0,498,346,0,410,5,0,0,6,24,22,1572.1648,38459.0195,20584.8633,16732.7168,0.819,12423650918182058780
graded-seeding,43,10,27,26666,123,0,0,498,346,0,428,5,0,0,18,23,23,1632.7771,42750.2148,22379.6133,19167.123,0.8389,8641276075674003138
graded-seeding,43,11,27,29333,303,0,0,498,346,0,483,5,0,0,55,24,19,1462.431,50034.4258,27596.6758,21399.0117,0.7926,16879524572145454957
graded-seeding,43,12,27,32000,487,0,0,498,346,0,649,5,0,0,166,23,14,1009.9098,63234.8984,39462.5586,23221.166,0.7311,17425435776775153918
graded-seeding,43,13,27,34666,253,0,0,498,435,0,918,8,0,89,361,24,20,1444.0081,75789.3359,51153.3477,23648.3652,0.331,8215057866077098626
graded-seeding,43,14,27,37333,115,0,0,498,453,0,1113,13,0,18,218,24,22,1550.2101,84539.2422,58193.707,25254.082,0.6701,8134099082119032742
graded-seeding,43,15,27,40000,194,0,0,498,453,0,1182,13,0,0,69,21,15,1233.8527,92450.3516,63974.2461,27696.0293,0.7245,14911570266604724239
graded-seeding,43,16,27,42666,309,0,0,498,453,0,1262,13,0,0,80,24,15,1132.6713,103945.8281,73546.4453,29605.8164,0.7129,17080879340939785543
graded-seeding,43,17,27,45333,279,0,0,498,453,0,1438,13,0,0,176,24,16,1171.0785,116682.5625,85041.5781,30829.6738,0.6955,4066342131007678083
graded-seeding,43,18,27,48000,275,0,0,498,457,0,1621,13,0,4,187,21,15,1156.3395,129029.7344,95410.6328,32565.5078,0.6525,13680233643465644711
graded-seeding,43,19,27,50666,372,0,0,498,458,0,1772,14,0,1,153,23,16,1219.4386,142271.8594,106254.9453,34661.1992,0.7343,13065549527552648148
graded-seeding,43,20,27,53333,497,0,0,498,475,0,1937,14,0,17,182,22,16,1277.4926,159736.2031,120975.7188,37103.3867,0.6377,10696459139410053333
graded-seeding,43,21,27,56000,359,0,0,498,537,0,2197,14,0,62,322,24,23,1633.7096,177131.5938,135408.8594,39694.6758,0.5541,16266413601683463881
graded-seeding,43,22,27,58666,286,0,0,498,564,0,2414,14,0,27,244,24,23,1630.4436,189801.1563,145728.2813,42450.8398,0.7005,8937357032969139936
graded-seeding,43,23,27,61333,407,0,0,498,567,0,2550,14,0,3,139,23,20,1526.1742,202103.4063,155249.25,45512.5898,0.6947,14619776592368298437
graded-seeding,43,24,27,64000,475,0,0,498,619,0,2714,14,0,52,216,24,19,1494.797,216949.7656,166492.375,48682.3711,0.6682,8811585127913381803
graded-seeding,43,25,27,66666,496,0,0,498,640,0,2940,14,0,21,247,24,20,1520.1124,231840.0781,178010.4375,51394.5703,0.7428,15276260329769763840
graded-seeding,43,26,27,69333,498,0,0,498,652,0,3204,14,0,12,276,23,19,1487.5159,246201.875,189295.3594,54317.1719,0.6996,159110664848672145
graded-seeding,43,27,27,72000,498,0,0,498,698,0,3426,17,0,46,271,22,22,1543.9218,260236.5469,200119.8281,57061.4844,0.8555,6632627693143816261
graded-seeding,44,1,27,2666,35,0,0,499,0,0,4,0,0,0,4,17,16,1145.2468,2681.4905,478.2767,1489.9653,0.7614,4724390661766093037
graded-seeding,44,2,27,5333,54,0,0,499,0,0,29,0,0,0,25,23,21,1564.7958,5883.9863,1400.3018,3350.8962,0.8154,4844446336487111945
graded-seeding,44,3,27,8000,137,0,0,499,0,0,57,0,0,0,28,22,20,1442.4833,9796.2783,3588.9856,5196.9854,0.7834,13797400679696921953
graded-seeding,44,4,27,10666,334,0,0,499,0,0,121,0,0,0,64,24,13,933.8495,16695.002,9155.9648,7037.498,0.6659,6761412083156952599
graded-seeding,44,5,27,13333,219,0,0,499,117,0,253,0,0,117,249,24,1,74.1641,22065.4824,14876.2637,7548.8433,0.1032,15727940888826554202
graded-seeding,44,6,27,16000,58,0,0,499,196,0,352,0,0,79,178,22,17,1281.5934,27738.6055,17773.1875,9118.4629,0.7793,9754829615656682357
graded-seeding,44,7,27,18666,60,0,0,499,196,0,394,0,0,0,42,23,22,1586.4889,31178.4941,18971.0488,11050.9658,0.8153,5888130015830781828
graded-seeding,44,8,27,21333,193,0,0,499,196,0,414,0,0,0,20,23,18,1293.2196,35902.9492,22140.6738,12899.3086,0.7747,13577312337949925094
graded-seeding,44,9,27,24000,405,0,0,499,196,0,476,0,0,0,62,24,9,631.9209,43668.875,29230.2148,14237.5059,0.6075,9886724693786294418
graded-seeding,44,10,27,26666,112,0,0,499,473,0,594,0,0,277,395,24,19,1425.4958,49618.5117,34268.2969,14354.4512,0.7898,13641079345703789306
graded-seeding,44,11,27,29333,128,0,0,499,473,0,679,0,0,0,85,23,22,1550.4491,54432.9961,37039.6563,16276.5742,0.809,10986219648929534123
graded-seeding,44,12,27,32000,371,0,0,499,473,0,719,0,0,0,40,22,10,719.4856,61560.9414,43308.8594,17966.1602,0.6042,5259743083091067774
graded-seeding,44,13,27,34666,63,0,0,499,774,1,799,0,0,301,382,24,14,1051.3696,66574.8516,47667.9727,18304.2383,0.6174,11700534077016707107
graded-seeding,44,14,27,37333,27,0,0,499,774,1,852,0,0,0,53,24,23,1663.113,70151.5313,48853.4297,20082.2051,0.7911,3572232267552744149
graded-seeding,44,15,27,40000,72,0,0,499,774,1,865,0,0,0,13,24,24,1720.9484,73259.6328,50181.1992,21797.998,0.8126,7059828604174404176
graded-seeding,44,16,27,42666,272,0,0,499,774,1,886,0,0,0,21,23,20,1420.0613,80084.875,55573.8906,23544.3926,0.8033,1931026562149586492
graded-seeding,44,17,27,45333,88,0,0,499,1060,1,935,0,0,286,335,24,3,252.0672,85478.1016,61363.2031,24339.6289,0.2043,5240688742231033094
graded-seeding,44,18,27,48000,48,0,0,499,1066,4,984,1,0,6,59,24,24,1724.467,90959.5547,63658.6406,26056.7988,0.8525,370068747662085847
graded-seeding,44,19,27,50666,116,0,0,499,1066,4,1014,1,0,0,30,24,24,1694.3644,94818.1875,65772.9766,27845.959,0.8567,1432624254561264755
graded-seeding,44,20,27,53333,438,0,0,499,1070,5,1042,1,0,4,33,24,4,354.2315,103719.1172,73879.0781,29988.9082,0.5303,3930755602534647506
graded-seeding,44,21,27,56000,188,0,0,499,1392,13,1090,1,0,322,378,24,20,1420.5526,109544.5781,78311.7188,30255.0234,0.77,3155720901505532077
graded-seeding,44,22,27,58666,458,0,0,499,1400,13,1174,1,0,8,92,24,8,651.582,117991.3047,86123.3594,31645.3281,0.7326,4342154221067481313
graded-seeding,44,23,27,61333,90,0,0,499,1778,15,1242,1,0,378,448,24,23,1675.0997,123022.7578,90151.6563,31645.8594,0.8707,652018018284568980
graded-seeding,44,24,27,64000,73,0,0,499,1778,15,1317,1,0,0,75,23,23,1652.0696,126790.9375,92117.2188,33437.207,0.8843,13405661696865502083
graded-seeding,44,25,27,66666,362,0,0,499,1778,15,1336,1,0,0,19,23,14,1149.4247,133395.5313,96729.4297,35856.2422,0.8438,9559191850475436255
graded-seeding,44,26,27,69333,499,0,0,499,1778,15,1413,1,0,0,77,23,13,951.2611,144847.4219,106941.5938,37240.9688,0.8284,4322924688008920762
graded-seeding,44,27,27,72000,413,0,0,499,1784,15,1811,1,0,6,404,24,4,314.3533,155277.125,117293.9375,37957.3516,0.3374,16703039270841364039
graded-seeding,45,1,27,2666,34,0,0,500,0,0,3,0,0,0,3,21,17,1283.2379,2823.9702,399.7832,1572.9497,0.7194,12240021375181747224
graded-seeding,45,2,27,5333,63,0,0,500,0,0,27,0,0,0,24,24,23,1641.5726,5832.1689,1257.6411,3364.9475,0.818,8930286882221448034
graded-seeding,45,3,27,8000,169,0,0,500,0,0,59,0,0,0,32,23,20,1479.6193,9656.8994,3182.927,5426.4116,0.8261,4676677837289358914
graded-seeding,45,4,27,10666,433,0,0,500,0,0,143,0,0,0,84,24,5,468.4035,16286.5098,8673.8623,7576.0605,0.7702,11560438788199082062
graded-seeding,45,5,27,13333,144,0,0,500,225,1,323,0,0,225,406,23,0,5.8196,19215.0195,11939.0889,7703.1094,0.1065,6401011394408951147
graded-seeding,45,6,27,16000,18,0,0,500,288,1,389,1,0,63,130,22,22,1574.438,22538.8066,12984.7061,8412.876,0.8467,13752660289304162574
graded-seeding,45,7,27,18666,27,0,0,500,288,1,403,1,0,0,14,23,21,1498.9202,25054.3184,13285.0938,10703.5537,0.853,2224643682560301892
graded-seeding,45,8,27,21333,148,0,0,500,288,1,408,1,0,0,5,24,20,1560.7346,28483.5879,14797.2021,12558.6191,0.843,7798684733439644399
graded-seeding,45,9,27,24000,411,0,0,500,305,1,432,1,0,17,41,24,0,4.6367,31833.0488,18735.4688,13525.6602,0.1606,2593829630279262956
graded-seeding,45,10,27,26666,37,0,0,500,666,1,448,2,0,361,378,24,24,1720.0938,34275.1641,19462.6289,13525.6602,0.8971,6773598189131970404
graded-seeding,45,11,27,29333,34,0,0,500,666,1,480,3,0,0,33,24,22,1623.6062,36537.5898,19971.4297,15375.8027,0.8716,826266075282787986
graded-seeding,45,12,27,32000,189,0,0,500,666,1,484,3,0,0,4,23,20,1417.5657,40608.5,21908.4805,17718.7051,0.839,16388052040293355820
graded-seeding,45,13,27,34666,500,0,1,500,666,1,515,3,0,0,31,24,0,3.8744,46352.4063,27708.9883,19074.8594,0.529,9749689937854908289
graded-seeding,45,14,27,37333,60,0,0,500,1064,1,565,6,0,398,451,24,24,1711.4207,49490.6992,29138.0547,19075.3223,0.8901,15795538450908286702
graded-seeding,45,15,27,40000,69,0,0,500,1064,1,613,8,0,0,50,24,24,1696.1831,52319.043,30066.9414,20990.2969,0.8459,7738217646686743838
graded-seeding,45,16,27,42666,396,0,0,500,1064,1,623,8,0,0,10,24,18,1295.5497,57637.2148,33304.6914,23474.3379,0.7794,1304423591198777210
graded-seeding,45,17,27,45333,164,0,0,500,1424,1,672,10,0,360,411,24,7,562.775,62545.543,38320.1484,24087.5039,0.3996,15213374989880255993
graded-seeding,45,18,27,48000,144,0,0,500,1435,1,769,17,0,11,115,24,24,1712.7031,69794.5547,42624.4297,25866.1309,0.8248,10380195950607276430
graded-seeding,45,19,27,50666,443,0,0,500,1447,1,819,18,0,12,63,22,12,902.0873,77638.4766,49230.1836,27925.6777,0.6732,18416667680325818672
graded-seeding,45,20,27,53333,123,0,0,500,1817,1,868,22,0,370,423,24,24,1670.7184,84245.2422,54482.8555,28525.252,0.7907,467073194209844828
graded-seeding,45,21,27,56000,142,0,0,500,1817,1,949,24,0,0,83,24,19,1452.7828,89544.5781,58127.7695,30399.3906,0.6558,7597432003966664520
graded-seeding,45,22,27,58666,398,0,0,500,1828,1,991,24,0,11,53,21,10,839.0561,96976.4375,64055.7266,32491.2871,0.7556,8719290611659798923
graded-seeding,45,23,27,61333,135,0,0,500,2113,1,1057,26,0,285,353,24,23,1631.6705,102884.8438,68601.9922,33068.5664,0.8483,10254856423119520454
graded-seeding,45,24,27,64000,163,0,0,500,2113,3,1153,29,0,0,101,22,20,1464.1277,108929.4609,72186.1641,35606.6133,0.7992,17195653076973696327
graded-seeding,45,25,27,66666,410,0,0,500,2127,3,1196,29,0,14,57,24,17,1379.8865,118599.5859,79454.6172,38273.7969,0.6152,16256811554102347016
graded-seeding,45,26,27,69333,500,0,1,500,2206,3,1311,29,0,79,194,24,13,1171.5613,132027.6875,91515.1484,40478.4297,0.6408,3509632246255065220
graded-seeding,45,27,27,72000,500,0,1,500,2280,7,1522,29,0,74,289,24,18,1450.2141,146293.9688,103738.4609,42593.1797,0.6823,4920699371001565307
graded-seeding,46,1,27,2666,38,0,0,498,0,0,1,0,0,0,1,19,16,1165.3975,2684.4988,443.9628,1507.1267,0.6788,5436041487961288545
graded-seeding,46,2,27,5333,57,0,0,498,0,0,23,1,0,0,23,23,21,1516.5107,5939.0767,1416.8563,3437.6021,0.7688,15398650661144508586
graded-seeding,46,3,27,8000,145,0,0,498,0,0,50,1,0,0,27,24,22,1603.7402,10043.1367,3583.4172,5288.0088,0.7855,11535302755502762195
graded-seeding,46,4,27,10666,360,0,0,498,0,0,105,1,0,0,55,23,15,1153.4363,17332.1211,9395.2559,7215.5522,0.7841,9536459057233223209
graded-seeding,46,5,27,13333,134,0,0,498,199,0,230,3,0,199,326,24,0,211.4172,21793.834,13902.8477,8110.6841,0.1511,12932667569869994807
graded-seeding,46,6,27,16000,30,0,0,498,233,0,306,4,0,34,111,22,20,1431.8457,26553.7871,15725.8076,9825.9326,0.7452,13673870892852792212
graded-seeding,46,7,27,18666,26,0,0,498,233,0,329,4,0,0,23,24,23,1677.1329,28929.9824,16140.1289,11542.6904,0.7507,268070520982307026
graded-seeding,46,8,27,21333,68,0,0,498,233,0,337,4,0,0,8,22,21,1487.5297,31892.7012,17003.668,13831.751,0.7627,13310690871133695257
graded-seeding,46,9,27,24000,236,0,0,498,233,0,356,4,0,0,19,23,19,1430.5596,36529.0156,19510.0703,16017.0215,0.7804,7827358199678071067
graded-seeding,46,10,27,26666,498,0,0,498,233,0,411,4,0,0,55,23,1,128.2488,43505.9102,26300.4648,17507.3086,0.5009,15319524055612623818
graded-seeding,46,11,27,29333,69,0,0,498,594,0,492,4,0,361,442,24,24,1707.4895,47891.5039,29108.0684,17509.127,0.7701,2525346650158852015
graded-seeding,46,12,27,32000,12,0,0,498,594,0,558,4,0,0,66,24,22,1579.4275,50851.0391,29987.1973,19718.3574,0.7916,14257049562253121790
graded-seeding,46,13,27,34666,46,0,0,498,594,0,562,4,0,0,4,23,23,1648.6138,53758.957,30530.0234,22013.4941,0.8513,5633065012410885227
graded-seeding,46,14,27,37333,197,0,0,498,594,0,571,4,0,0,9,23,20,1459.6865,58077.7539,32981.9336,24072.0879,0.8314,7024101797793426104
graded-seeding,46,15,27,40000,490,0,0,498,618,0,613,4,0,24,66,23,0,14.3862,65298.1094,40502.0156,25194.7051,0.2644,17339840246155880149
graded-seeding,46,16,27,42666,54,0,0,498,1020,0,652,7,0,402,444,18,16,1201.3771,69479.7031,42578.6992,26114.3789,0.8059,10497929875891464783
graded-seeding,46,17,27,45333,28,0,0,498,1020,0,695,10,0,0,46,24,24,1717.7357,73381.625,43446.0273,28632.0332,0.8149,937504562848698096
graded-seeding,46,18,27,48000,107,0,0,498,1020,0,704,10,0,0,9,24,24,1721.0309,77089.8047,45067.6523,30707.8789,0.816,6832070429281032975
graded-seeding,46,19,27,50666,470,0,0,498,1020,0,724,10,0,0,20,22,15,1263.4199,86165.8828,52056.0391,33261.1523,0.8099,4525009424863714880
graded-seeding,46,20,27,53333,431,0,0,498,1072,0,815,10,0,52,143,22,0,1.0621,95981.2422,62489.0195,33911.582,0.1113,14168873306887263052
graded-seeding,46,21,27,56000,21,0,0,498,1407,0,889,13,0,335,412,24,24,1727.0056,99240.6406,64027.1641,33911.582,0.8083,10374872052792040615
graded-seeding,46,22,27,58666,10,0,0,498,1407,0,907,14,0,0,19,21,16,1270.3844,102004.3359,64460.9492,36699.7188,0.827,11172729388550357030
graded-seeding,46,23,27,61333,34,0,0,498,1407,0,910,14,0,0,3,24,22,1605.3805,105268.4688,65099.1172,38982.207,0.7858,8834507304674829230
graded-seeding,46,24,27,64000,133,0,0,498,1407,0,919,14,0,0,9,24,22,1616.5278,108947.2734,67049.9922,40698.7656,0.8028,54378707693789102
graded-seeding,46,25,27,66666,348,0,0,498,1407,0,955,14,0,0,36,24,8,615.4886,116422.9141,74168.8125,41993.9141,0.6929,6000788222906076928
graded-seeding,46,26,27,69333,46,0,0,498,1703,0,1014,14,0,296,355,24,24,1711.9053,120800.375,77402.8047,41998.3359,0.8243,9314526356722265603
graded-seeding,46,27,27,72000,4,0,0,498,1703,0,1056,14,0,0,42,24,24,1727.7274,123276.1094,78143.2656,43711.9258,0.8311,10314427515420699724
graded-seeding,47,1,27,2666,39,0,0,500,0,0,3,0,0,0,3,23,22,1568.2325,2986.5881,503.9002,1346.4512,0.6942,16168586171726458792
graded-seeding,47,2,27,5333,56,0,0,500,0,0,33,1,0,0,31,24,23,1672.2214,6140.3105,1474.5309,3425.6743,0.7987,12268326133988566770
graded-seeding,47,3,27,8000,131,0,0,500,0,0,69,1,0,0,36,23,19,1386.6533,9735.4326,3295.3308,5486.04,0.7726,13528181512264403243
graded-seeding,47,4,27,10666,378,0,0,500,0,0,138,1,0,0,69,20,13,964.1138,16403.9941,8255.3672,7617.6104,0.8048,11776505990794908925
graded-seeding,47,5,27,13333,450,0,0,500,23,0,314,1,0,23,199,21,0,3.9699,24008.8516,15863.7656,8574.3428,0.3179,9530872757020547802
graded-seeding,47,6,27,16000,59,0,0,500,269,2,471,2,0,246,406,24,23,1649.9537,27934.6348,18071.3301,8646.3428,0.8046,17683529645530004273
graded-seeding,47,7,27,18666,97,0,0,500,269,2,515,3,0,0,45,21,19,1382.7401,31516.1523,19270.5,11295.709,0.8174,10707563071598778655
graded-seeding,47,8,27,21333,349,0,0,500,269,2,542,3,0,0,27,24,11,797.0806,36776.4961,22899.625,13508.9941,0.7785,16717774351687985582
graded-seeding,47,9,27,24000,209,0,0,500,540,3,646,3,0,271,376,24,0,16.7713,41017.0469,27323.4316,14105.6504,0.0823,17050407643130454615
graded-seeding,47,10,27,26666,60,0,0,500,648,3,718,6,0,108,183,24,24,1706.9702,44147.4141,28692.3359,14177.6504,0.8594,12956152415566160494
graded-seeding,47,11,27,29333,200,0,0,500,648,3,744,6,0,0,26,23,19,1466.2035,47693.7813,30487.5723,16169.2783,0.8559,11886066574593528093
graded-seeding,47,12,27,32000,500,0,1,500,648,3,781,6,0,0,37,24,8,597.0046,54734.4883,36662.0508,17890.168,0.7291,14400888037271514285
graded-seeding,47,13,27,34666,53,0,0,500,1073,3,869,6,0,425,513,24,1,141.1677,56719.6445,38900.3555,18097.9805,0.5868,10925517129687790967
graded-seeding,47,14,27,37333,44,0,0,500,1073,3,912,6,0,0,43,24,20,1461.1901,60210.6367,39574.293,19593.2578,0.8683,5038127039227276588
graded-seeding,47,15,27,40000,201,0,0,500,1073,3,924,6,0,0,12,22,18,1324.5206,63541.9805,41151.0234,21488.0137,0.8578,7574466749341782328
graded-seeding,47,16,27,42666,500,0,1,500,1085,3,962,6,0,12,50,22,2,243.5785,69208.5313,46579.0898,22838.3809,0.6041,9114584404584563249
graded-seeding,47,17,27,45333,40,0,0,500,1517,4,1037,7,0,432,509,24,7,625.3229,71254.375,48245.7305,22839.0586,0.8314,3526857995519555271
graded-seeding,47,18,27,48000,16,0,0,500,1517,4,1071,8,0,0,35,21,15,1158.6721,73625.0391,48578.6953,24343.3555,0.9057,13749777805806380530
graded-seeding,47,19,27,50666,78,0,0,500,1517,4,1076,8,0,0,5,23,16,1189.7909,76025.75,49305.1211,25988.0957,0.9096,1343272404819439619
graded-seeding,47,20,27,53333,442,0,0,500,1517,4,1088,8,0,0,12,23,0,1.1505,80250.7109,53531.2383,27176.1348,0.5475,14883877365601819130
graded-seeding,47,21,27,56000,51,0,0,500,1891,4,1112,9,0,374,399,24,23,1649.9641,83135.9688,54770.3711,27176.1348,0.9365,8543057860783879898
graded-seeding,47,22,27,58666,71,0,0,500,1891,4,1155,9,0,0,43,24,24,1705.114,85983.7734,55852.7227,28888.5645,0.9186,9341102242519863123
graded-seeding,47,23,27,61333,500,0,1,500,1891,4,1164,9,0,0,9,24,9,724.3704,91548.0859,60710.7969,30562.1113,0.8744,12043826426916553482
graded-seeding,47,24,27,64000,500,0,1,500,1897,4,1246,9,0,6,88,24,11,827.4818,99269.4063,67453.1719,31454.0938,0.7974,9978107625165070575
graded-seeding,47,25,27,66666,139,0,0,500,2050,4,1578,9,0,153,485,24,23,1619.7952,106315.9297,73534.0078,31661.5215,0.7748,13057265066877252123
graded-seeding,47,26,27,69333,331,0,0,500,2050,4,1640,9,0,0,62,24,21,1528.5219,113515.0859,79233.8125,33276.0391,0.8348,3753062070250352227
graded-seeding,47,27,27,72000,499,0,0,500,2066,4,1728,9,0,16,104,24,17,1335.3043,126194.9922,90428.0391,35103.3047,0.8017,16253577399598076336
graded-seeding,48,1,27,2666,37,0,0,500,0,0,2,0,0,0,2,22,19,1423.036,2911.3635,492.4318,1427.8925,0.7455,14446912455728438393
graded-seeding,48,2,27,5333,86,0,0,500,0,0,21,0,0,0,19,23,19,1396.2216,6201.2695,1875.566,3361.437,0.8011,12321021765483592850
graded-seeding,48,3,27,8000,288,0,0,500,0,0,55,0,0,0,34,23,22,1562.7449,12311.9072,5620.5059,5561.0679,0.8002,8539978804461234000
graded-seeding,48,4,27,10666,499,0,0,500,0,0,168,0,0,0,113,24,5,383.3184,21784.5605,14870.8037,6962.916,0.6594,17181691902809322001
graded-seeding,48,5,27,13333,101,0,0,500,221,0,377,4,0,221,434,24,24,1693.7563,26867.248,18597.9531,7008.3057,0.8403,11634934509235682236
graded-seeding,48,6,27,16000,108,0,0,500,221,0,458,5,0,0,82,23,23,1641.2184,30170.2461,20090.0957,8872.1943,0.8366,16359701962696281403
graded-seeding,48,7,27,18666,474,0,0,500,221,0,487,5,0,0,29,24,20,1459.0721,36455.6484,24652.2676,10777.4512,0.8387,2042217632092072864
graded-seeding,48,8,27,21333,500,0,1,500,221,0,611,5,0,0,124,23,14,1044.8744,45351.8672,32083.3242,12656.1172,0.8148,502134227898276105
graded-seeding,48,9,27,24000,500,0,1,500,221,0,990,5,0,0,379,24,10,775.8165,54253.043,40224.0586,13688.3311,0.7661,11656173567983339679
graded-seeding,48,10,27,26666,499,0,0,500,221,0,1142,5,0,0,152,24,13,947.5488,63171.5742,48185.3789,14479.459,0.8093,3276330003160356205
graded-seeding,48,11,27,29333,500,0,1,500,221,0,1498,5,0,0,356,23,13,914.9629,73432.5547,57303.9102,15672.5098,0.8083,7402734778541191907
graded-seeding,48,12,27,32000,500,0,1,500,221,0,1668,5,0,0,170,24,2,188.2632,82053.6953,66145.25,16174.3896,0.5274,3102706916822288623
graded-seeding,48,13,27,34666,105,0,0,500,444,0,1887,7,0,223,444,24,24,1719.4189,87371.5234,69920.375,16176.1641,0.8418,16368733850796980901
graded-seeding,48,14,27,37333,120,0,0,500,444,0,1960,7,0,0,73,23,19,1428.1117,92035.6641,72155.7031,18899.1563,0.8634,852405659347900651
