seed,id,generation,parentId,birthTick,endTick,endReason,lifeTicks,eligibleTicks,births,meanBiomassFraction,growth,seedInvestment,waterEfficiency,nutrition,defense,dispersal,moistureTolerance,temperatureTolerance,nutrientUptake
47,101,9,95,7860,9520,aged,1660,56,0,0.9272,0.76496,0.59717,0.53841,0.79780,0.30936,0.47286,0.49679,0.52295,0.50126
47,102,7,88,8020,8060,takenOver,40,0,0,0.1039,0.69854,0.68761,0.47947,0.48227,0.26209,0.53457,0.43423,0.58323,0.41063
47,103,9,77,8020,8060,takenOver,40,0,0,0.0791,0.44582,0.47566,0.39590,0.73790,0.25524,0.46709,0.49116,0.58206,0.60572
47,102,8,99,8060,10000,aged,1940,72,1,0.9561,0.53312,0.53143,0.52980,0.61707,0.43580,0.63113,0.51859,0.52239,0.39046
47,103,10,87,8060,10020,aged,1960,72,1,0.9503,0.51394,0.43318,0.36021,0.74176,0.23747,0.46854,0.53429,0.61484,0.56351
47,104,7,86,8120,10040,aged,1920,49,2,0.9044,0.56600,0.61134,0.47598,0.61432,0.38195,0.64612,0.52094,0.53958,0.43045
47,105,9,102,8280,10200,aged,1920,47,2,0.9126,0.56418,0.55400,0.51363,0.61076,0.42194,0.67947,0.53513,0.51815,0.40139
47,106,9,95,8280,9980,aged,1700,59,1,0.9405,0.72695,0.61683,0.45406,0.76749,0.30911,0.55022,0.46421,0.54279,0.55787
47,107,8,104,8320,10280,aged,1960,69,1,0.9219,0.53511,0.62147,0.47346,0.60646,0.40165,0.65667,0.52782,0.50875,0.41387
47,108,10,100,8380,10280,aged,1900,36,3,0.9087,0.57904,0.55094,0.45803,0.62713,0.37032,0.58529,0.43281,0.39710,0.44389
47,109,10,94,8480,8520,takenOver,40,0,0,0.0971,0.91000,0.54300,0.48562,0.60371,0.45345,0.64866,0.47094,0.54321,0.48173
47,110,9,97,8500,8520,takenOver,20,0,0,0.0820,0.60864,0.63161,0.56611,0.52572,0.32291,0.54729,0.47597,0.61189,0.49011
47,109,8,99,8520,10420,aged,1900,49,2,0.9581,0.55950,0.55666,0.55365,0.58115,0.44530,0.61595,0.51228,0.56095,0.40733
47,110,8,92,8520,10300,aged,1780,45,2,0.9485,0.66295,0.58397,0.46332,0.51516,0.30310,0.59613,0.39659,0.58887,0.36814
47,111,9,107,8580,8640,takenOver,60,0,0,0.1137,0.55046,0.62365,0.50385,0.63947,0.40877,0.67697,0.52304,0.46321,0.43137
47,112,10,106,8580,10340,aged,1760,55,2,0.9122,0.69049,0.63509,0.44737,0.68350,0.30640,0.58025,0.44492,0.49704,0.55206
47,113,10,105,8620,10560,aged,1940,50,2,0.9116,0.55615,0.55540,0.47545,0.59095,0.43426,0.72908,0.50373,0.58348,0.42608
47,111,9,109,8640,10500,aged,1860,68,1,0.9475,0.56619,0.54117,0.53787,0.61453,0.50560,0.59503,0.52046,0.57313,0.40873
47,114,11,108,8760,10600,aged,1840,66,1,0.9363,0.63693,0.54259,0.48446,0.61675,0.36777,0.55047,0.42106,0.40893,0.40838
47,115,9,110,8860,10640,aged,1780,66,1,0.9209,0.67036,0.57689,0.42647,0.46441,0.29694,0.59380,0.36505,0.57656,0.35295
47,116,11,103,8880,8920,takenOver,40,0,0,0.0765,0.48748,0.44979,0.33383,0.76110,0.25641,0.48605,0.49143,0.65995,0.59157
47,117,11,113,8900,8980,takenOver,80,0,0,0.1139,0.58555,0.55347,0.48975,0.65623,0.41409,0.72441,0.51388,0.55942,0.40094
47,116,8,104,8920,10820,aged,1900,53,2,0.9528,0.55017,0.65913,0.47564,0.57325,0.36228,0.69992,0.47028,0.57210,0.40873
47,117,9,95,8980,10600,aged,1620,75,0,0.9548,0.74037,0.58692,0.43443,0.76094,0.33431,0.49020,0.47258,0.51365,0.54237
47,118,10,96,9100,11000,aged,1900,40,3,0.8685,0.58595,0.49509,0.50981,0.67179,0.42140,0.59675,0.43374,0.56718,0.52457
47,119,9,109,9160,11100,aged,1940,49,2,0.9109,0.55324,0.52612,0.57431,0.55994,0.48384,0.66083,0.49008,0.59407,0.43720
47,120,11,118,9360,9400,takenOver,40,0,0,0.0667,0.59492,0.51845,0.42765,0.69573,0.38939,0.57827,0.43681,0.53875,0.52897
47,121,10,119,9360,11220,aged,1860,61,2,0.8430,0.61634,0.50018,0.61241,0.56166,0.49733,0.68265,0.52127,0.55181,0.40462
47,120,10,100,9400,11120,aged,1720,60,0,0.9415,0.68162,0.47442,0.43647,0.70786,0.40088,0.56867,0.45793,0.52659,0.47797
47,122,11,108,9540,9560,takenOver,20,0,0,0.0737,0.57652,0.53457,0.50709,0.63489,0.40881,0.57216,0.46832,0.37035,0.44975
47,122,12,114,9560,11460,aged,1900,50,2,0.9469,0.56715,0.52731,0.51580,0.57586,0.34405,0.56349,0.42874,0.38390,0.42468
47,123,11,112,9700,11400,aged,1700,38,2,0.8856,0.73170,0.67349,0.43329,0.67142,0.28394,0.61025,0.47781,0.48298,0.53446
47,124,10,105,9740,9800,takenOver,60,0,0,0.1018,0.50579,0.49949,0.53413,0.64410,0.42482,0.71290,0.50687,0.52446,0.37455
47,124,9,110,9800,11580,aged,1780,44,2,0.9462,0.63023,0.56861,0.43304,0.57605,0.30303,0.65592,0.42944,0.55329,0.33909
47,125,13,122,9920,11880,aged,1960,51,2,0.9158,0.54486,0.49018,0.51498,0.57655,0.34754,0.50020,0.41333,0.31860,0.44610
47,126,11,118,10020,10060,takenOver,40,0,0,0.0831,0.64430,0.49608,0.53813,0.65314,0.43244,0.58606,0.43596,0.62063,0.50848
47,127,10,111,10040,10060,takenOver,20,0,0,0.0734,0.54112,0.49842,0.53343,0.61053,0.46245,0.56739,0.55749,0.59094,0.45122
47,127,12,123,10060,11780,aged,1720,43,1,0.9497,0.70973,0.61782,0.41796,0.70034,0.24000,0.61433,0.55922,0.49077,0.56216
47,126,11,108,10060,11880,aged,1820,46,2,0.9447,0.61165,0.52380,0.46863,0.65159,0.35575,0.58131,0.41731,0.36749,0.46227
47,128,9,116,10060,12000,aged,1940,68,1,0.8924,0.55677,0.68209,0.49564,0.57692,0.36883,0.73678,0.40100,0.54292,0.38971
47,129,11,113,10220,10260,takenOver,40,0,0,0.0621,0.55885,0.57601,0.44813,0.58292,0.41662,0.74337,0.48725,0.60176,0.39790
47,129,11,112,10260,11960,aged,1700,46,2,0.9269,0.70486,0.63980,0.42433,0.68528,0.30781,0.56817,0.45554,0.51467,0.59845
47,130,13,127,10340,12000,alive,1660,48,2,0.9251,0.68835,0.65866,0.43294,0.67066,0.24533,0.54399,0.56356,0.54655,0.58485
47,131,10,115,10360,10420,takenOver,60,0,0,0.1141,0.62504,0.56785,0.42836,0.46948,0.25737,0.58364,0.34498,0.56816,0.30861
47,132,13,122,10360,10380,takenOver,20,0,0,0.1484,0.55715,0.53672,0.51618,0.57417,0.32825,0.60576,0.40857,0.36053,0.37747
47,132,11,121,10380,12000,alive,1620,34,2,0.9539,0.62264,0.47815,0.57883,0.52918,0.53448,0.65258,0.52390,0.55399,0.39471
47,131,10,124,10420,12000,alive,1580,55,1,0.9548,0.65148,0.58200,0.41442,0.56483,0.30172,0.68980,0.39741,0.52293,0.37040
47,133,9,116,10480,12000,alive,1520,49,1,0.9175,0.54424,0.69750,0.47565,0.51412,0.34651,0.69400,0.44574,0.56697,0.38186
47,134,12,123,10480,10520,takenOver,40,0,0,0.1034,0.69898,0.69035,0.41989,0.66316,0.28923,0.59636,0.52760,0.54614,0.52399
47,134,11,131,10520,12000,alive,1480,31,2,0.9510,0.68107,0.57637,0.40368,0.56956,0.29845,0.73794,0.36589,0.51845,0.38901
47,136,14,130,10600,12000,alive,1400,62,0,0.9111,0.66121,0.64046,0.46935,0.63821,0.25869,0.53810,0.57603,0.50031,0.58975
47,137,12,129,10600,12000,alive,1400,37,0,0.8957,0.67737,0.68066,0.43332,0.70469,0.30569,0.52865,0.46634,0.45529,0.64148
47,135,10,128,10600,10660,takenOver,60,0,0,0.1279,0.53485,0.67805,0.49302,0.58082,0.36720,0.74641,0.37746,0.47864,0.42669
47,135,10,119,10660,12000,alive,1340,43,1,0.9501,0.59102,0.51976,0.57322,0.55324,0.46844,0.71138,0.48251,0.59991,0.44476
47,138,14,125,10660,12000,alive,1340,39,2,0.8958,0.60774,0.50534,0.49738,0.60995,0.32604,0.52382,0.37738,0.30134,0.44806
47,139,10,124,10820,12000,alive,1180,34,0,0.8763,0.64469,0.55824,0.44396,0.58153,0.31557,0.63460,0.43136,0.54006,0.30957
47,140,12,126,10840,10920,takenOver,80,0,0,0.1197,0.58999,0.49991,0.53128,0.62810,0.39073,0.56908,0.40796,0.39193,0.42288
47,140,11,118,10920,12000,alive,1080,48,0,0.9261,0.58783,0.53867,0.57315,0.67686,0.50129,0.61623,0.41463,0.59626,0.48798
47,141,10,133,10920,12000,alive,1080,46,0,0.8905,0.57026,0.66265,0.48713,0.52978,0.39705,0.74533,0.40777,0.56130,0.35310
47,142,12,134,11060,11080,takenOver,20,0,0,0.0690,0.67867,0.60882,0.38877,0.56865,0.32045,0.70798,0.36049,0.55343,0.38806
47,142,12,132,11080,12000,alive,920,19,0,0.8517,0.57070,0.44994,0.64226,0.51428,0.54299,0.69907,0.52804,0.52673,0.39287
47,143,11,121,11160,12000,alive,840,31,0,0.7946,0.56594,0.48516,0.64109,0.58791,0.46869,0.67259,0.52352,0.57085,0.43570
47,144,14,125,11240,12000,alive,760,10,1,0.8312,0.53928,0.48922,0.44219,0.56895,0.34598,0.48382,0.42836,0.32676,0.46881
47,145,15,138,11280,11300,takenOver,20,0,0,0.0380,0.65386,0.49747,0.46874,0.56070,0.28291,0.51639,0.36484,0.34350,0.41656
47,145,11,135,11300,12000,alive,700,25,0,0.7522,0.57533,0.48747,0.52592,0.53827,0.48477,0.75748,0.50486,0.57839,0.48232
47,146,12,126,11420,12000,alive,580,17,1,0.8017,0.61089,0.49510,0.44343,0.59117,0.33977,0.60360,0.42552,0.34200,0.43775
47,147,12,134,11480,11540,takenOver,60,0,0,0.1170,0.64118,0.55968,0.40509,0.57870,0.26582,0.70807,0.36275,0.57018,0.37845
47,147,15,144,11540,12000,alive,460,17,0,0.8467,0.50107,0.50286,0.43636,0.61279,0.39692,0.49406,0.38820,0.35706,0.46860
47,148,12,129,11700,12000,alive,300,7,0,0.6310,0.67570,0.65783,0.44416,0.73079,0.32044,0.61740,0.43674,0.54626,0.63487
47,149,14,130,11840,12000,alive,160,0,0,0.3396,0.69317,0.64434,0.40893,0.60442,0.23026,0.48826,0.52935,0.53764,0.58194
47,150,13,146,11900,12000,alive,100,0,0,0.3061,0.65228,0.52549,0.46421,0.61462,0.26219,0.56789,0.47507,0.34372,0.43758
47,151,12,132,11920,12000,takenOver,80,0,0,0.1169,0.59406,0.48025,0.57874,0.54152,0.51010,0.62024,0.52420,0.53992,0.37706
47,151,15,138,12000,12000,alive,0,0,0,0.0000,0.62499,0.53741,0.51206,0.62407,0.29483,0.51621,0.40555,0.32050,0.45175
48,1,0,0,0,1960,aged,1960,12,2,0.7704,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
48,2,0,0,0,1960,aged,1960,60,2,0.9966,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
48,3,0,0,0,1960,aged,1960,60,2,0.9966,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
48,4,0,0,0,1960,aged,1960,60,2,0.9959,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
48,5,0,0,0,1960,aged,1960,41,3,0.9940,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
48,6,0,0,0,1960,aged,1960,79,1,0.9981,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
48,7,1,2,20,1980,aged,1960,70,1,0.9330,0.54518,0.50583,0.49266,0.65298,0.30864,0.47841,0.45639,0.47274,0.46902
48,8,1,4,20,1960,aged,1940,49,2,0.9236,0.56128,0.49222,0.56003,0.65253,0.30087,0.48890,0.49661,0.51171,0.51209
48,9,1,1,80,2000,aged,1920,67,1,0.9223,0.56843,0.46970,0.55402,0.62172,0.28247,0.46986,0.54077,0.45288,0.47187
48,10,1,3,80,2040,aged,1960,89,0,0.9325,0.53837,0.48667,0.48871,0.62624,0.26008,0.48707,0.52097,0.52433,0.46749
48,11,1,5,100,2000,aged,1900,85,1,0.9295,0.58051,0.51029,0.50408,0.61340,0.30252,0.48447,0.49694,0.43297,0.48517
48,12,1,6,120,2060,aged,1940,68,2,0.9266,0.55199,0.52548,0.45496,0.64673,0.27247,0.52240,0.42095,0.49769,0.52644
48,13,2,8,220,2140,aged,1920,66,1,0.9144,0.57000,0.51360,0.55982,0.69547,0.33042,0.44287,0.48733,0.50194,0.50685
48,14,2,7,240,2220,aged,1980,77,1,0.9232,0.52520,0.50856,0.49521,0.68502,0.27261,0.45605,0.46578,0.51883,0.49521
48,15,2,9,360,2300,aged,1940,55,2,0.9225,0.55265,0.40272,0.52421,0.62713,0.25988,0.45824,0.46726,0.46149,0.42040
48,16,1,1,480,2440,aged,1960,29,3,0.9007,0.53478,0.47983,0.53190,0.67568,0.26363,0.47996,0.52679,0.47799,0.52631
48,17,1,5,500,560,takenOver,60,0,0,0.1034,0.54434,0.54456,0.49724,0.67482,0.33476,0.51551,0.50547,0.45239,0.55054
48,18,3,13,520,2460,aged,1940,81,1,0.9153,0.54887,0.48934,0.54234,0.66601,0.30375,0.43685,0.44413,0.56554,0.52415
48,17,2,12,560,2440,aged,1880,72,1,0.9614,0.55416,0.51834,0.44750,0.63832,0.24471,0.53697,0.42194,0.49121,0.51955
48,19,1,3,560,2480,aged,1920,74,0,0.9325,0.56954,0.50046,0.52877,0.66778,0.34146,0.52809,0.50409,0.47677,0.42563
48,20,1,2,620,2620,aged,2000,64,2,0.9284,0.51073,0.52831,0.55379,0.61192,0.30593,0.49547,0.49104,0.50678,0.50941
48,21,2,8,640,2580,aged,1940,68,0,0.9193,0.55726,0.49649,0.55089,0.65021,0.25832,0.46927,0.49610,0.51923,0.47068
48,22,1,4,700,2660,aged,1960,86,0,0.9138,0.54523,0.51837,0.52549,0.69225,0.22399,0.49451,0.48960,0.46364,0.50586
48,23,2,16,720,780,takenOver,60,0,0,0.0761,0.51641,0.54227,0.57681,0.65865,0.25431,0.50195,0.50312,0.46966,0.49896
48,23,3,15,780,2620,aged,1840,64,1,0.8716,0.59149,0.39558,0.47918,0.62264,0.33000,0.46182,0.44360,0.47989,0.47656
48,24,2,16,1140,1160,takenOver,20,0,0,0.0680,0.57547,0.42529,0.55153,0.66762,0.27018,0.50091,0.55632,0.49837,0.53884
48,24,1,5,1160,3160,aged,2000,53,2,0.9287,0.49162,0.49713,0.49165,0.67262,0.26666,0.48304,0.52079,0.44176,0.46122
48,26,3,14,1980,2040,takenOver,60,0,0,0.1063,0.52535,0.42431,0.51519,0.68939,0.30087,0.42738,0.51356,0.48661,0.47287
48,25,2,11,1980,3880,aged,1900,68,1,0.9312,0.59061,0.55239,0.49742,0.59790,0.28661,0.56394,0.45655,0.38649,0.50692
48,26,2,20,2040,3880,aged,1840,49,2,0.9622,0.58831,0.47154,0.54173,0.57758,0.33803,0.45877,0.44330,0.48457,0.54581
48,27,3,15,2040,2060,takenOver,20,0,0,0.0603,0.52766,0.41084,0.51730,0.59778,0.26572,0.42086,0.48878,0.47109,0.40378
48,27,2,12,2060,3960,aged,1900,50,2,0.9498,0.57094,0.51357,0.44937,0.64794,0.28927,0.54630,0.44386,0.55193,0.49850
48,28,2,16,2060,2120,takenOver,60,0,0,0.0491,0.53459,0.51041,0.48597,0.67337,0.23933,0.40766,0.54245,0.49895,0.55679
48,28,2,24,2120,2200,takenOver,80,0,0,0.1306,0.45619,0.50734,0.49674,0.72784,0.25947,0.44936,0.46396,0.46062,0.50755
48,29,3,17,2120,4040,aged,1920,48,2,0.9225,0.57046,0.55480,0.45557,0.67868,0.26946,0.51502,0.45936,0.52021,0.53799
48,30,3,25,2180,4100,aged,1920,41,3,0.9220,0.56479,0.57107,0.53975,0.62928,0.28171,0.60892,0.45519,0.38653,0.51438
48,28,4,23,2200,3920,aged,1720,0,1,0.5485,0.60964,0.39759,0.49675,0.60162,0.34595,0.43449,0.41544,0.49228,0.52265
48,31,3,27,2220,4160,aged,1940,62,2,0.9454,0.55069,0.47201,0.45538,0.68975,0.24096,0.59803,0.40928,0.50180,0.47077
48,32,3,26,2240,4140,aged,1900,79,1,0.9272,0.57903,0.45122,0.54363,0.56431,0.30823,0.42057,0.43351,0.49648,0.57650
48,33,4,18,2360,4320,aged,1960,68,1,0.9187,0.54239,0.45015,0.59307,0.69202,0.33021,0.41141,0.42843,0.55984,0.54112
48,34,4,30,2380,4320,aged,1940,67,1,0.9136,0.55237,0.56437,0.51107,0.62876,0.24680,0.65644,0.45569,0.36232,0.54800
48,35,4,29,2420,4320,aged,1900,66,1,0.9198,0.58415,0.52054,0.49887,0.65429,0.24806,0.50932,0.51615,0.53758,0.60427
48,36,2,20,2460,4520,aged,2060,75,1,0.9294,0.46404,0.53607,0.64019,0.58629,0.33731,0.52790,0.43470,0.56593,0.46676
48,37,4,31,2600,2640,takenOver,40,0,0,0.0827,0.58437,0.42706,0.43804,0.68720,0.19269,0.56766,0.40006,0.52864,0.51651
48,38,3,27,2620,4480,aged,1860,65,1,0.9265,0.61053,0.52824,0.39971,0.61969,0.32569,0.56847,0.43543,0.52192,0.51594
48,37,3,26,2640,4540,aged,1900,74,1,0.9531,0.55493,0.45419,0.50628,0.61787,0.34960,0.47416,0.47366,0.46182,0.52291
48,39,3,36,2660,4700,aged,2040,91,1,0.9266,0.48579,0.54482,0.72802,0.62902,0.34455,0.49969,0.44639,0.57193,0.50752
48,40,5,35,2680,4620,aged,1940,82,1,0.9242,0.55216,0.54764,0.52978,0.67154,0.24734,0.49281,0.55381,0.50494,0.60278
48,41,2,24,2740,4840,aged,2100,36,3,0.8122,0.44329,0.46700,0.42944,0.62947,0.27906,0.45621,0.53871,0.47330,0.43357
48,42,5,34,2740,4740,aged,2000,70,1,0.9152,0.51488,0.58203,0.51782,0.58715,0.26149,0.62985,0.50107,0.35718,0.55756
48,43,4,38,2880,4840,aged,1960,89,0,0.9343,0.54672,0.50569,0.38670,0.59909,0.40995,0.55921,0.43602,0.49697,0.52079
48,44,4,29,2880,4880,aged,2000,54,2,0.9252,0.51245,0.56335,0.45166,0.65640,0.28348,0.55237,0.47062,0.50137,0.51273
48,45,5,33,2900,4820,aged,1920,69,1,0.9103,0.57416,0.47967,0.57393,0.73919,0.35190,0.41541,0.40146,0.55721,0.57099
48,46,4,30,2940,4880,aged,1940,52,2,0.9178,0.55724,0.57687,0.51251,0.69671,0.28835,0.56869,0.46798,0.42682,0.48110
48,47,5,28,3200,3260,takenOver,60,0,0,0.0585,0.60213,0.34052,0.48613,0.56836,0.40862,0.44013,0.39746,0.49643,0.50865
48,47,3,41,3260,5360,aged,2100,46,2,0.8889,0.39503,0.53347,0.41739,0.67631,0.29677,0.42592,0.53567,0.46838,0.45034
48,48,3,41,3920,5980,aged,2060,30,3,0.8439,0.46357,0.44348,0.41970,0.59125,0.24054,0.42758,0.49215,0.48918,0.43363
48,49,4,30,3940,5840,aged,1900,30,3,0.8926,0.58476,0.58741,0.51238,0.65389,0.28705,0.55963,0.47404,0.38994,0.54088
48,50,4,31,3980,5900,aged,1920,49,2,0.9293,0.57537,0.48295,0.44798,0.68766,0.20439,0.62326,0.48505,0.50768,0.51249
48,51,4,32,4000,5800,aged,1800,63,1,0.9259,0.66302,0.40254,0.51395,0.58280,0.26870,0.41543,0.42152,0.47060,0.60294
48,52,5,44,4060,6140,aged,2080,36,3,0.9047,0.45603,0.56838,0.45950,0.66884,0.24160,0.58185,0.48647,0.50953,0.50938
48,53,5,46,4100,4120,takenOver,20,0,0,0.0470,0.54369,0.56720,0.56502,0.68888,0.30940,0.52686,0.46464,0.39803,0.48741
48,53,4,47,4120,4280,takenOver,160,0,0,0.0806,0.39080,0.52356,0.38066,0.68637,0.32971,0.43202,0.53971,0.51340,0.46554
48,54,5,49,4200,4240,takenOver,40,0,0,0.0916,0.59516,0.60719,0.54579,0.64905,0.28634,0.54483,0.45760,0.39382,0.55689
48,55,5,50,4200,6140,aged,1940,60,2,0.9279,0.56042,0.48659,0.47363,0.68439,0.21633,0.57548,0.44921,0.48201,0.49919
48,54,4,37,4240,6120,aged,1880,50,2,0.9528,0.57590,0.43266,0.51387,0.66910,0.33930,0.49878,0.50681,0.42994,0.49464
48,56,5,51,4240,6060,aged,1820,63,1,0.9260,0.64030,0.37665,0.54481,0.59002,0.23975,0.46315,0.39495,0.50978,0.63363
48,53,4,48,4280,4420,takenOver,140,0,0,0.0090,0.53111,0.42240,0.42448,0.59973,0.22717,0.42922,0.46192,0.54568,0.38102
48,57,6,42,4340,6320,aged,1980,47,3,0.9146,0.52263,0.56997,0.55189,0.56122,0.24398,0.64087,0.54119,0.37074,0.56643
48,53,3,41,4420,4720,takenOver,300,0,0,0.0056,0.41427,0.47310,0.42866,0.64289,0.28012,0.40567,0.55927,0.47888,0.42141
48,58,6,45,4500,4560,takenOver,60,0,0,0.0981,0.57112,0.47036,0.62152,0.75607,0.37307,0.45892,0.42866,0.60898,0.59383
48,60,6,40,4520,4540,takenOver,20,0,0,0.0748,0.55104,0.56866,0.55868,0.62543,0.24166,0.49856,0.56585,0.51493,0.59369
48,59,6,52,4520,6600,aged,2080,54,1,0.9084,0.45165,0.56989,0.50798,0.70404,0.27651,0.60101,0.48124,0.52350,0.54086
48,60,5,44,4540,6540,aged,2000,30,4,0.9446,0.50175,0.55368,0.48661,0.63822,0.33679,0.52922,0.44404,0.49097,0.52106
48,58,6,56,4560,6420,aged,1860,56,2,0.9532,0.56948,0.45785,0.53032,0.56790,0.24450,0.46860,0.41813,0.51845,0.61330
48,61,5,46,4560,4600,takenOver,40,0,0,0.0942,0.54325,0.56856,0.51166,0.72408,0.28312,0.55493,0.43364,0.44235,0.46531
48,61,5,54,4600,6480,aged,1880,74,1,0.9428,0.56545,0.39126,0.48339,0.64100,0.36732,0.53667,0.53999,0.47561,0.45669
48,62,4,39,4680,6820,aged,2140,59,2,0.9231,0.41150,0.55661,0.75639,0.62958,0.33166,0.49300,0.46284,0.60665,0.47441
48,53,4,48,4720,4900,takenOver,180,0,0,0.0208,0.44390,0.45271,0.40721,0.58342,0.16844,0.41433,0.52040,0.53964,0.42389
48,63,5,50,4720,4740,takenOver,20,0,0,0.0683,0.57287,0.40209,0.46793,0.67932,0.20749,0.61986,0.50195,0.46461,0.54493
48,63,6,60,4740,6740,aged,2000,54,2,0.9435,0.49740,0.54659,0.51479,0.68349,0.38916,0.50194,0.40609,0.49042,0.50959
48,64,7,57,4780,6760,aged,1980,69,1,0.9183,0.52011,0.62314,0.55347,0.54270,0.30922,0.67108,0.59926,0.33153,0.59119
48,53,7,59,4900,5120,takenOver,220,0,0,0.0056,0.47590,0.57651,0.46994,0.70884,0.30162,0.59540,0.47452,0.48233,0.49144
48,65,5,62,4900,7020,aged,2120,95,0,0.9231,0.41606,0.54683,0.70005,0.59994,0.34795,0.50712,0.49295,0.62573,0.43812
48,66,6,55,4900,6820,aged,1920,88,0,0.9361,0.57453,0.48763,0.48650,0.64148,0.19929,0.60654,0.44887,0.48575,0.47806
48,67,7,58,4960,5020,takenOver,60,0,0,0.0946,0.55040,0.47817,0.49868,0.52254,0.26646,0.45770,0.44599,0.48062,0.67804
48,68,5,49,4980,5020,takenOver,40,0,0,0.0494,0.55726,0.58506,0.51557,0.68511,0.31675,0.59837,0.45470,0.41181,0.49085
48,67,8,64,5020,6960,aged,1940,71,1,0.9546,0.51453,0.66325,0.51734,0.51395,0.32873,0.69188,0.55680,0.32413,0.58903
48,68,7,63,5020,5140,takenOver,120,0,0,0.0239,0.39420,0.61745,0.54068,0.66205,0.44968,0.48276,0.39730,0.45124,0.45715
48,69,6,52,5020,7100,aged,2080,42,3,0.9199,0.44992,0.56408,0.41553,0.67613,0.22427,0.57946,0.50273,0.54330,0.50679
48,53,4,48,5120,5480,takenOver,360,0,0,0.0048,0.52901,0.40871,0.47276,0.61545,0.28066,0.46424,0.50786,0.50781,0.40614
48,68,4,47,5140,5160,takenOver,20,0,0,0.0382,0.45391,0.51457,0.44893,0.68664,0.29436,0.37214,0.56013,0.46722,0.42739
48,68,6,60,5160,5260,takenOver,100,0,0,0.1000,0.49977,0.56866,0.46087,0.65676,0.33827,0.54190,0.45892,0.49583,0.50110
48,70,5,54,5220,5300,takenOver,80,0,0,0.0958,0.51835,0.47338,0.46824,0.69182,0.32062,0.51199,0.53420,0.38543,0.51444
48,68,7,69,5260,5480,takenOver,220,0,0,0.1660,0.45136,0.57312,0.37908,0.68311,0.19512,0.60730,0.56371,0.57696,0.52362
48,70,7,57,5300,7200,aged,1900,25,4,0.9458,0.52415,0.53786,0.52963,0.58108,0.29229,0.64771,0.55298,0.33259,0.52871
48,71,8,70,5440,7420,aged,1980,15,4,0.8821,0.52118,0.54527,0.51621,0.61367,0.26151,0.61266,0.58723,0.31652,0.54087
48,53,6,52,5480,5800,takenOver,320,0,0,0.0654,0.44766,0.57267,0.45636,0.70333,0.28815,0.57881,0.46221,0.48864,0.46766
48,68,5,49,5480,6960,aged,1480,10,3,0.8201,0.53271,0.65300,0.51842,0.66303,0.28110,0.51480,0.47563,0.38149,0.49635
48,53,6,68,5800,5840,takenOver,40,0,0,0.0397,0.54094,0.60636,0.55344,0.76483,0.26035,0.52347,0.44390,0.40286,0.54623
48,72,5,62,5820,7960,aged,2140,58,2,0.9053,0.41463,0.55349,0.76589,0.63364,0.26981,0.50480,0.47855,0.56952,0.46253
48,53,9,71,5840,6140,aged,300,0,0,0.0241,0.48546,0.51293,0.50752,0.65954,0.27282,0.64200,0.57309,0.33833,0.55933
48,73,6,60,5900,5980,takenOver,80,0,0,0.1018,0.47339,0.55501,0.56558,0.65193,0.30523,0.45085,0.43642,0.48720,0.51408
48,74,6,55,5960,7920,aged,1960,89,0,0.9330,0.53844,0.47743,0.49583,0.64075,0.23194,0.54503,0.46238,0.44976,0.49490
48,73,8,70,5980,7820,aged,1840,48,2,0.8906,0.56640,0.57136,0.52354,0.55634,0.30139,0.66126,0.53118,0.38423,0.50454
48,75,6,72,6160,8260,aged,2100,57,2,0.9255,0.42986,0.53619,0.77686,0.66165,0.26765,0.51581,0.48947,0.60310,0.42595
48,76,7,58,6180,6260,takenOver,80,0,0,0.1043,0.58576,0.50040,0.52368,0.61358,0.25542,0.52434,0.37158,0.54598,0.63692
48,77,6,61,6200,8120,aged,1920,54,2,0.9176,0.56930,0.40381,0.48468,0.60574,0.40032,0.50666,0.57313,0.46613,0.40874
48,78,6,68,6220,6420,takenOver,200,0,0,0.0215,0.53659,0.63889,0.52594,0.62080,0.29121,0.52145,0.46507,0.40698,0.51494
48,76,7,57,6260,8200,aged,1940,47,3,0.9603,0.49736,0.54590,0.52425,0.52075,0.22398,0.61508,0.51845,0.37293,0.50635
48,79,7,69,6260,6300,takenOver,40,0,0,0.0898,0.41919,0.57632,0.44609,0.66104,0.19149,0.54784,0.50643,0.55317,0.55293
48,80,9,71,6280,8300,aged,2020,50,3,0.8882,0.49972,0.52226,0.50182,0.62393,0.22989,0.58678,0.65563,0.32258,0.55170
48,79,7,63,6300,8340,aged,2040,56,2,0.9377,0.45849,0.54071,0.52543,0.67157,0.36153,0.47253,0.40138,0.49297,0.46398
48,81,9,67,6400,6420,takenOver,20,0,0,0.0863,0.50865,0.66243,0.52960,0.50046,0.36302,0.69444,0.57466,0.28571,0.63881
