arm,seed,sample,sample_count,tick,population,extinct_at_end,at_cap,peak_population,starvation_deaths,dehydration_deaths,age_deaths,health_deaths,predation_deaths,starvation_deaths_interval,total_deaths_interval,plant_patches,seed_eligible_patches,plant_biomass,plant_growth_cumulative,plant_offtake_cumulative,plant_mortality_cumulative,mean_energy_fraction,behavior_hash
control,64,14,27,37333,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,1009021304740931295
control,64,15,27,40000,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,17691050846448086120
control,64,16,27,42666,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,8915145890727779366
control,64,17,27,45333,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,18065748687910072351
control,64,18,27,48000,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,1697256080990427560
control,64,19,27,50666,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,5714475368189370726
control,64,20,27,53333,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,14625973936454543967
control,64,21,27,56000,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,10799634180257596392
control,64,22,27,58666,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,7071594185173169062
control,64,23,27,61333,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,17789570148865645471
control,64,24,27,64000,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,9548073019708668200
control,64,25,27,66666,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,7900928979836021478
control,64,26,27,69333,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,17042216843394711007
control,64,27,27,72000,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,6653810079634742120
control,65,1,27,2666,33,1,0,486,0,0,2,0,0,0,2,19,17,1259.5654,2666.4006,404.6465,1434.178,0.6455,999160452533720856
control,65,2,27,5333,23,1,0,486,0,0,32,0,0,0,30,24,23,1684.2557,5543.624,916.644,3374.6729,0.755,1510946609836318516
control,65,3,27,8000,33,1,0,486,0,0,52,0,0,0,20,21,20,1437.4734,8227.4092,1401.062,5820.8208,0.7653,6367481693074702559
control,65,4,27,10666,68,1,0,486,0,0,78,0,0,0,26,23,21,1558.8739,11706.4473,2241.6296,8337.8438,0.8128,5319474575351352508
control,65,5,27,13333,143,1,0,486,0,0,121,0,0,0,43,22,22,1570.5428,15736.123,3968.8254,10628.6709,0.7767,17463390696785083088
control,65,6,27,16000,253,1,0,486,0,0,211,0,0,0,90,23,20,1443.0691,21584.0234,7503.0581,13069.6895,0.7794,13604904176068348621
control,65,7,27,18666,465,1,0,486,0,0,392,0,0,0,181,22,15,1101.4866,29898.2207,13892.5635,15337.4326,0.7975,10722515238171768776
control,65,8,27,21333,486,1,0,486,0,0,708,0,0,0,316,14,0,57.2834,39104.7617,22793.3516,16688.3418,0.6352,7879963452734801290
control,65,9,27,24000,0,1,0,486,302,1,899,0,0,302,494,0,0,0,39744.1445,23472.2402,16706.3047,,9852385718809982765
control,65,10,27,26666,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,13090660465864558531
control,65,11,27,29333,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,13501101054777076694
control,65,12,27,32000,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,8641099784663057133
control,65,13,27,34666,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,17866906888439588227
control,65,14,27,37333,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,8208228415379058326
control,65,15,27,40000,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,10518585324199938477
control,65,16,27,42666,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,5141122827226046531
control,65,17,27,45333,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,3273880600003551830
control,65,18,27,48000,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,12598842921792486253
control,65,19,27,50666,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,4783156130226021891
control,65,20,27,53333,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,5784812095404542742
control,65,21,27,56000,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,12725805639957881901
control,65,22,27,58666,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,4391400294981697731
control,65,23,27,61333,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,8500388955184184534
control,65,24,27,64000,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,5273209994577072109
control,65,25,27,66666,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,14221763234182241923
control,65,26,27,69333,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,5856303516828185494
control,65,27,27,72000,0,1,0,486,302,1,899,0,0,0,0,0,0,0,39744.1445,23472.2402,16706.3047,,10933046766952663725
